a_receive,i_receive,combined_shocks
"China, mainland",Seed cotton,-0.00014390485858797105
"China, mainland",Sesame seed,-0.055959067152792405
"China, mainland",Sesameseed Cake,-0.04140462711250297
"China, mainland",Sesameseed Oil,-0.044115812209741985
"China, mainland",Sheep,-0.0002570933845612727
"China, mainland",Silk,-0.0005351961159954125
"China, mainland",Sisal,0.0
"China, mainland","Soft-Fibres, Other",-0.004405155105385999
"China, mainland",Sorghum and products,0.03181801642950862
"China, mainland",Soyabean Cake,-0.26578311042346286
"China, mainland",Soyabean Oil,-0.25883433359180336
"China, mainland",Soyabeans,-0.3458716289235663
"China, mainland","Spices, Other",-6.932323276304429e-05
"China, mainland",Sugar (Raw Equivalent),-0.04491915881939859
"China, mainland",Sugar beet,0.0
"China, mainland",Sugar cane,0.0
"China, mainland",Sugar non-centrifugal,2.116642215035178e-16
"China, mainland",Sunflower seed,-0.2369430647501455
"China, mainland",Sunflowerseed Cake,-0.5304072395610936
"China, mainland",Sunflowerseed Oil,-0.3920364576085478
"China, mainland",Sweet potatoes,-0.04194161269893154
"China, mainland","Sweeteners, Other",-0.14353910572945772
"China, mainland",Tea (including mate),-0.000589577920507386
"China, mainland",Tobacco,-0.0018614782746595958
"China, mainland",Tomatoes and products,-8.58470639254184e-08
"China, mainland","Vegetables, Other",-6.96024162487775e-07
"China, mainland",Wheat and products,-0.2515609999509183
"China, mainland",Wine,-0.010835632478542082
"China, mainland",Wool (Clean Eq.),-0.0008376914609542687
"China, mainland",Yams,0.0
Colombia,Abaca,0.0
Colombia,"Alcohol, Non-Food",-0.003341101814061446
Colombia,Apples and products,-0.005742441890869192
Colombia,Asses,-0.6789229208143954
Colombia,Bananas,-1.898578692691373e-09
Colombia,Barley and products,-0.08276056228509245
Colombia,Beans,-0.001109165305886694
Colombia,Beer,-0.0015648575502003389
Colombia,"Beverages, Alcoholic",-0.008897985871799886
Colombia,"Beverages, Fermented",-0.2226923873303306
Colombia,Bovine Meat,-0.0002978468198792119
Colombia,Buffaloes,-0.0002773387446001334
Colombia,"Butter, Ghee",-0.007465419266062119
Colombia,"Camelids, other",-3.498389922459093e-08
Colombia,Camels,0.0
Colombia,Cassava and products,-0.00025823754855410294
Colombia,Cattle,-0.00035450255010558785
Colombia,"Cereals, Other",-0.144422362410079
Colombia,"Citrus, Other",0.0
Colombia,Cloves,0.0
Colombia,Cocoa Beans and products,-0.015873015873015872
Colombia,Coconut Oil,-0.050483001713911735
Colombia,Coconuts - Incl Copra,-2.4199158967773047e-05
Colombia,Coffee and products,-4.362879848758613e-05
Colombia,Copra Cake,2.032678824385154e-06
Colombia,Cotton lint,-0.032864395954294405
Colombia,Cottonseed,-1.0
Colombia,Cottonseed Cake,-1.0
Colombia,Cottonseed Oil,-1.0
Colombia,Dates,0.0
Colombia,Eggs,-0.019034407287508045
Colombia,"Fats, Animals, Raw",-0.00040940155749683374
Colombia,"Fish, Seafood",-0.13247796845645876
Colombia,Fodder crops,0.0
Colombia,"Fruits, Other",-9.970246845603213e-05
Colombia,Goats,-8.789962576145917e-06
Colombia,Grapefruit and products,0.0
Colombia,Grapes and products (excl wine),-0.002176014248156106
Colombia,Grazing,0.0
Colombia,Groundnut Cake,0.0
Colombia,Groundnut Oil,0.0
Colombia,Groundnuts,-0.030742692682036155
Colombia,"Hard Fibres, Other",-0.053626947608844296
Colombia,Hides and skins,-0.001227285825698899
Colombia,Honey,-0.006183159861212607
Colombia,Hops,0.0
Colombia,Horses,-0.002502165942258922
Colombia,Jute,0.0
Colombia,Jute-Like Fibres,0.0
Colombia,"Lemons, Limes and products",0.0
Colombia,Maize Germ Oil,0.038708378520754975
Colombia,Maize and products,0.0057165456192112005
Colombia,"Meat, Other",-0.0309139137366537
Colombia,Milk - Excluding Butter,-0.007524266950062675
Colombia,Millet and products,0.0
Colombia,Mules,-0.002481913283878203
Colombia,Mutton & Goat Meat,-2.967875944624137e-06
Colombia,Nuts and products,-0.17635897767271427
Colombia,Oats,-0.0010587395701734915
Colombia,"Offals, Edible",-0.01442561914371061
Colombia,"Oil, palm fruit",-4.544451271251654e-15
Colombia,"Oilcrops Oil, Other",-1.0
Colombia,"Oilcrops, Other",-1.0
Colombia,"Oilseed Cakes, Other",0.0
Colombia,Olive Oil,-0.07681749576465849
Colombia,Olives (including preserved),-0.0040986903771738055
Colombia,Onions,0.0
Colombia,"Oranges, Mandarines",-0.0037235931064998526
Colombia,Palm Oil,-0.002228872849248686
Colombia,Palm kernels,-1.343807127236287e-06
Colombia,Palmkernel Cake,-0.007160111781202697
Colombia,Palmkernel Oil,-0.02139000085721373
Colombia,Peas,-0.1626393788186665
Colombia,Pepper,0.0
Colombia,Pigmeat,-0.031185830979327034
Colombia,Pigs,-0.026230148567080787
Colombia,Pimento,0.0
Colombia,Pineapples and products,-6.845320616642865e-05
Colombia,Plantains,0.0
Colombia,Potatoes and products,-1.0
Colombia,Poultry Birds,-0.027470781585000926
Colombia,Poultry Meat,-0.021903067857823262
Colombia,"Pulses, Other and products",-0.3670216871286193
Colombia,Rabbits and hares,0.008630025059411253
Colombia,Rape and Mustard Cake,0.0
Colombia,Rape and Mustard Oil,-1.0
Colombia,Rape and Mustardseed,-1.0
Colombia,Rice and products,-0.06997662446760777
Colombia,Ricebran Oil,0.0
Colombia,"Rodents, other",0.0
Colombia,"Roots, Other",0.0
Colombia,Rubber,-1.589141482917817e-05
Colombia,Rye and products,-0.07932741039979235
Colombia,Seed cotton,0.0
Colombia,Sesame seed,-0.050472860208541706
Colombia,Sesameseed Cake,0.0
Colombia,Sesameseed Oil,0.0
Colombia,Sheep,-9.23008959478741e-06
Colombia,Silk,-0.005782588388388035
Colombia,Sisal,0.0
Colombia,"Soft-Fibres, Other",0.0
Colombia,Sorghum and products,-0.33316666666666667
Colombia,Soyabean Cake,-0.8700277382043724
Colombia,Soyabean Oil,-0.7579167902822752
Colombia,Soyabeans,-1.0
Colombia,"Spices, Other",-0.0014867346765296539
Colombia,Sugar (Raw Equivalent),-0.010410857066088675
Colombia,Sugar beet,0.0
Colombia,Sugar cane,1.8135287457015367e-15
Colombia,Sugar non-centrifugal,1.8285129082764597e-15
Colombia,Sunflower seed,-0.03031564402680498
Colombia,Sunflowerseed Cake,-0.10793116031987933
Colombia,Sunflowerseed Oil,-0.0882812018736305
Colombia,Sweet potatoes,0.0
Colombia,"Sweeteners, Other",-0.07227240409410832
Colombia,Tea (including mate),-0.012217861512645405
Colombia,Tobacco,-0.005695701398570545
Colombia,Tomatoes and products,-8.060809344068145e-06
Colombia,"Vegetables, Other",-0.00011195533148718301
Colombia,Wheat and products,-0.07227138856567263
Colombia,Wine,-0.0412004764324937
Colombia,Wool (Clean Eq.),-4.9205078901411565e-06
Colombia,Yams,-0.5135854631041289
Congo,Abaca,0.0
Congo,"Alcohol, Non-Food",-0.07426847410250065
Congo,Apples and products,-0.01484038685880989
Congo,Asses,0.0
Congo,Bananas,0.0
Congo,Barley and products,0.0042448146290078505
Congo,Beans,-0.0017906944760412912
Congo,Beer,-0.012701868840361057
Congo,"Beverages, Alcoholic",-0.07205718525636992
Congo,"Beverages, Fermented",0.0
Congo,Bovine Meat,-0.0013279587439622696
Congo,Buffaloes,0.0
Congo,"Butter, Ghee",0.0
Congo,"Camelids, other",0.0
Congo,Camels,0.0
Congo,Cassava and products,0.0
Congo,Cattle,-8.200544783432512e-05
Congo,"Cereals, Other",-0.0003333333333333333
Congo,"Citrus, Other",0.0
Congo,Cloves,0.0
Congo,Cocoa Beans and products,0.0
Congo,Coconut Oil,0.0
Congo,Coconuts - Incl Copra,0.0
Congo,Coffee and products,-0.0035234285041255533
Congo,Copra Cake,0.0
Congo,Cotton lint,0.0
Congo,Cottonseed,0.0
Congo,Cottonseed Cake,0.0
Congo,Cottonseed Oil,0.0
Congo,Dates,0.0
Congo,Eggs,-0.024684406856889225
Congo,"Fats, Animals, Raw",0.0
Congo,"Fish, Seafood",-0.1823148503405104
Congo,Fodder crops,0.0
Congo,"Fruits, Other",0.0
Congo,Goats,-4.970088055497201e-06
Congo,Grapefruit and products,0.0
Congo,Grapes and products (excl wine),0.0
Congo,Grazing,0.0
Congo,Groundnut Cake,1.2257340994244299e-15
Congo,Groundnut Oil,1.2126596023639027e-15
Congo,Groundnuts,1.2593003563009757e-15
Congo,"Hard Fibres, Other",0.0
Congo,Hides and skins,-5.296922376251856e-05
Congo,Honey,0.0
Congo,Hops,0.0
Congo,Horses,0.0
Congo,Jute,0.0
Congo,Jute-Like Fibres,0.0
Congo,"Lemons, Limes and products",0.0
Congo,Maize Germ Oil,0.0
Congo,Maize and products,-0.057573977144418725
Congo,"Meat, Other",-1.0
Congo,Milk - Excluding Butter,-0.003924790850506898
Congo,Millet and products,0.0
Congo,Mules,0.0
Congo,Mutton & Goat Meat,-4.433089357636127e-06
Congo,Nuts and products,0.0
Congo,Oats,-0.002097742225562424
Congo,"Offals, Edible",-0.054854264413298
Congo,"Oil, palm fruit",-0.013792964985544491
Congo,"Oilcrops Oil, Other",-0.029634446005968214
Congo,"Oilcrops, Other",0.0
Congo,"Oilseed Cakes, Other",-0.541129366772122
Congo,Olive Oil,0.0
Congo,Olives (including preserved),0.0
Congo,Onions,0.0
Congo,"Oranges, Mandarines",-0.0006246839726327225
Congo,Palm Oil,-0.007458338253962652
Congo,Palm kernels,-0.0010105404048853877
Congo,Palmkernel Cake,0.0
Congo,Palmkernel Oil,0.0
Congo,Peas,-0.5696774910791782
Congo,Pepper,0.0
Congo,Pigmeat,-0.04861965313255807
Congo,Pigs,-0.0018244084867919828
Congo,Pimento,0.0
Congo,Pineapples and products,0.0
Congo,Plantains,0.0
Congo,Potatoes and products,-0.005256074912182269
Congo,Poultry Birds,-0.004567019856277249
Congo,Poultry Meat,-0.04002079639515623
Congo,"Pulses, Other and products",-0.3022067848110297
Congo,Rabbits and hares,0.0
Congo,Rape and Mustard Cake,0.0
Congo,Rape and Mustard Oil,0.0
Congo,Rape and Mustardseed,-1.0
Congo,Rice and products,-0.09461798088521438
Congo,Ricebran Oil,0.0
Congo,"Rodents, other",0.0
Congo,"Roots, Other",0.0
Congo,Rubber,0.0
Congo,Rye and products,0.0
Congo,Seed cotton,0.0
Congo,Sesame seed,0.0
Congo,Sesameseed Cake,0.0
Congo,Sesameseed Oil,0.0
Congo,Sheep,-7.191786996596578e-06
Congo,Silk,0.0
Congo,Sisal,0.0
Congo,"Soft-Fibres, Other",0.0
Congo,Sorghum and products,0.0
Congo,Soyabean Cake,-0.10984958585946182
Congo,Soyabean Oil,-0.31010401302977453
Congo,Soyabeans,0.0
Congo,"Spices, Other",0.0
Congo,Sugar (Raw Equivalent),-0.0007823726983634186
Congo,Sugar beet,0.0
Congo,Sugar cane,0.0
Congo,Sugar non-centrifugal,0.0
Congo,Sunflower seed,0.0
Congo,Sunflowerseed Cake,0.0
Congo,Sunflowerseed Oil,0.0
Congo,Sweet potatoes,0.0
Congo,"Sweeteners, Other",-0.030844276163954843
Congo,Tea (including mate),0.0
Congo,Tobacco,-0.11268664021123068
Congo,Tomatoes and products,-8.114094087089598e-05
Congo,"Vegetables, Other",-7.542316836916362e-06
Congo,Wheat and products,-0.20630856830222294
Congo,Wine,-0.011960440259715223
Congo,Wool (Clean Eq.),-0.0016245337549581937
Congo,Yams,0.0
Costa Rica,Abaca,0.0
Costa Rica,"Alcohol, Non-Food",0.030116183419221024
Costa Rica,Apples and products,-0.008973611265037427
Costa Rica,Asses,0.0
Costa Rica,Bananas,0.0
Costa Rica,Barley and products,-0.01950614324034152
Costa Rica,Beans,-0.001193349707708218
Costa Rica,Beer,-0.003385018626507771
Costa Rica,"Beverages, Alcoholic",-0.009310344224642187
Costa Rica,"Beverages, Fermented",0.0
Costa Rica,Bovine Meat,-0.0005173569568840781
Costa Rica,Buffaloes,0.0
Costa Rica,"Butter, Ghee",-0.010037975568588276
Costa Rica,"Camelids, other",0.0
Costa Rica,Camels,0.0
Costa Rica,Cassava and products,-0.03543405568460726
Costa Rica,Cattle,-0.00047304702895072104
Costa Rica,"Cereals, Other",-0.07692056633706283
Costa Rica,"Citrus, Other",0.0
Costa Rica,Cloves,0.0
Costa Rica,Cocoa Beans and products,0.0
Costa Rica,Coconut Oil,0.00017482882630605692
Costa Rica,Coconuts - Incl Copra,-4.950830176859158e-05
Costa Rica,Coffee and products,-0.00043086069484526155
Costa Rica,Copra Cake,0.0001748288263060799
Costa Rica,Cotton lint,-0.10253129045651442
Costa Rica,Cottonseed,0.0
Costa Rica,Cottonseed Cake,-0.07142857142857142
Costa Rica,Cottonseed Oil,0.0
Costa Rica,Dates,0.0
Costa Rica,Eggs,-0.039582519956118674
Costa Rica,"Fats, Animals, Raw",-0.0003758398014445348
Costa Rica,"Fish, Seafood",-0.20078037505012838
Costa Rica,Fodder crops,0.0
Costa Rica,"Fruits, Other",-5.7484104083778035e-05
Costa Rica,Goats,-2.269868768797301e-05
Costa Rica,Grapefruit and products,0.0
Costa Rica,Grapes and products (excl wine),-0.0017119679612909908
Costa Rica,Grazing,0.0
Costa Rica,Groundnut Cake,0.0011974851982383874
Costa Rica,Groundnut Oil,0.0
Costa Rica,Groundnuts,-0.036987640661192124
Costa Rica,"Hard Fibres, Other",0.0
Costa Rica,Hides and skins,-0.01618806111451213
Costa Rica,Honey,0.0
Costa Rica,Hops,0.0
Costa Rica,Horses,-0.0018289710917700729
Costa Rica,Jute,0.0
Costa Rica,Jute-Like Fibres,0.0
Costa Rica,"Lemons, Limes and products",-3.000875818737845e-06
Costa Rica,Maize Germ Oil,0.004389856428895153
Costa Rica,Maize and products,-0.002607743737349109
Costa Rica,"Meat, Other",0.0
Costa Rica,Milk - Excluding Butter,-0.010341841685219037
Costa Rica,Millet and products,0.0
Costa Rica,Mules,0.0
Costa Rica,Mutton & Goat Meat,0.0
Costa Rica,Nuts and products,-0.004457624678944327
Costa Rica,Oats,-0.0008792757590664917
Costa Rica,"Offals, Edible",-0.02626300988136539
Costa Rica,"Oil, palm fruit",-1.0
Costa Rica,"Oilcrops Oil, Other",-0.10939731151362962
Costa Rica,"Oilcrops, Other",-0.05029792918148794
Costa Rica,"Oilseed Cakes, Other",-0.048081995472677906
Costa Rica,Olive Oil,-0.09320984099720418
Costa Rica,Olives (including preserved),-0.00317254643276907
Costa Rica,Onions,0.0
Costa Rica,"Oranges, Mandarines",-6.22893051548377e-05
Costa Rica,Palm Oil,-0.7139941231130116
Costa Rica,Palm kernels,-0.6176792180405242
Costa Rica,Palmkernel Cake,-0.5646064504528826
Costa Rica,Palmkernel Oil,-0.5552779577416181
Costa Rica,Peas,0.0
Costa Rica,Pepper,0.0
Costa Rica,Pigmeat,-0.04140461052403464
Costa Rica,Pigs,-0.042780446601575484
Costa Rica,Pimento,0.0
Costa Rica,Pineapples and products,-0.011432151564507147
Costa Rica,Plantains,0.0
Costa Rica,Potatoes and products,0.0013076916225425528
Costa Rica,Poultry Birds,-0.04992087778226348
Costa Rica,Poultry Meat,-0.37337446782309514
Costa Rica,"Pulses, Other and products",-0.2801289738056961
Costa Rica,Rabbits and hares,-0.05199361509939262
Costa Rica,Rape and Mustard Cake,0.0
Costa Rica,Rape and Mustard Oil,-1.0
Costa Rica,Rape and Mustardseed,0.0
Costa Rica,Rice and products,-0.1645100091660051
Costa Rica,Ricebran Oil,0.0
Costa Rica,"Rodents, other",0.0
Costa Rica,"Roots, Other",-0.1755253237560385
Costa Rica,Rubber,-6.806226459721844e-08
Costa Rica,Rye and products,0.0
Costa Rica,Seed cotton,0.0
Costa Rica,Sesame seed,0.0
Costa Rica,Sesameseed Cake,0.0
Costa Rica,Sesameseed Oil,0.0
Costa Rica,Sheep,4.4876146783574175e-05
Costa Rica,Silk,0.0
Costa Rica,Sisal,0.0
Costa Rica,"Soft-Fibres, Other",0.0
Costa Rica,Sorghum and products,0.0
Costa Rica,Soyabean Cake,-0.9220660249012449
Costa Rica,Soyabean Oil,-0.9205549753821268
Costa Rica,Soyabeans,-1.0
Costa Rica,"Spices, Other",-0.0009465567069320565
Costa Rica,Sugar (Raw Equivalent),-0.0004799962036878411
Costa Rica,Sugar beet,0.0
Costa Rica,Sugar cane,6.660232953150019e-16
Costa Rica,Sugar non-centrifugal,8.084397349092692e-16
Costa Rica,Sunflower seed,-0.12109758064270278
Costa Rica,Sunflowerseed Cake,0.0
Costa Rica,Sunflowerseed Oil,-0.5507283948439168
Costa Rica,Sweet potatoes,-0.0001081742551601792
Costa Rica,"Sweeteners, Other",-0.41424999228389436
Costa Rica,Tea (including mate),-0.024012539745628482
Costa Rica,Tobacco,-0.043038904469877445
Costa Rica,Tomatoes and products,-0.00017962192939013387
Costa Rica,"Vegetables, Other",-7.715932570513249e-05
Costa Rica,Wheat and products,-0.4990435144539694
Costa Rica,Wine,-0.03452855419974548
Costa Rica,Wool (Clean Eq.),0.0
Costa Rica,Yams,-1.0
Croatia,Abaca,0.0
Croatia,"Alcohol, Non-Food",-0.38389748867035695
Croatia,Apples and products,-0.020011859627088097
Croatia,Asses,0.0
Croatia,Bananas,-5.849684177651287e-05
Croatia,Barley and products,0.010403974114731885
Croatia,Beans,-0.010569944455243261
Croatia,Beer,-0.0127972715248544
Croatia,"Beverages, Alcoholic",-0.03214513204876536
Croatia,"Beverages, Fermented",-0.07425973986146996
Croatia,Bovine Meat,-0.008777924076593195
Croatia,Buffaloes,0.0
Croatia,"Butter, Ghee",-0.008080014087416817
Croatia,"Camelids, other",0.0
Croatia,Camels,0.0
Croatia,Cassava and products,0.0
Croatia,Cattle,-0.003974672453188656
Croatia,"Cereals, Other",-0.002322504422450978
Croatia,"Citrus, Other",-0.08618209068474372
Croatia,Cloves,0.0
Croatia,Cocoa Beans and products,-0.028720378963481917
Croatia,Coconut Oil,-0.08429552537491779
Croatia,Coconuts - Incl Copra,-0.0027927615512133297
Croatia,Coffee and products,-0.0036849573960318033
Croatia,Copra Cake,-0.04867835449109781
Croatia,Cotton lint,0.0
Croatia,Cottonseed,0.0
Croatia,Cottonseed Cake,0.0
Croatia,Cottonseed Oil,0.0
Croatia,Dates,0.0
Croatia,Eggs,-0.06164695748499183
Croatia,"Fats, Animals, Raw",-0.005326782613969948
Croatia,"Fish, Seafood",-0.16365021987728817
Croatia,Fodder crops,-1.1361978455480826e-08
Croatia,"Fruits, Other",-0.0004639820911723438
Croatia,Goats,-0.0003056746358787288
Croatia,Grapefruit and products,-0.010211718557643582
Croatia,Grapes and products (excl wine),-8.724521790836241e-06
Croatia,Grazing,0.0
Croatia,Groundnut Cake,0.0021969472189941964
Croatia,Groundnut Oil,0.0
Croatia,Groundnuts,-0.012640595627471959
Croatia,"Hard Fibres, Other",0.0
Croatia,Hides and skins,-0.004437099573924575
Croatia,Honey,-0.01868635593309863
Croatia,Hops,-0.022861084948268308
Croatia,Horses,-0.009017921635202842
Croatia,Jute,0.0
Croatia,Jute-Like Fibres,0.0
Croatia,"Lemons, Limes and products",-0.0006667734427732163
Croatia,Maize Germ Oil,-0.010898566935059414
Croatia,Maize and products,-0.02610881849133551
Croatia,"Meat, Other",-0.2917863535576536
Croatia,Milk - Excluding Butter,-0.01005710113563956
Croatia,Millet and products,0.0
Croatia,Mules,0.0
Croatia,Mutton & Goat Meat,-0.010300944423340236
Croatia,Nuts and products,-0.0032202154829480837
Croatia,Oats,-4.838855736377954e-06
Croatia,"Offals, Edible",-0.04370623679461373
Croatia,"Oil, palm fruit",0.0
Croatia,"Oilcrops Oil, Other",-0.23460928705555398
Croatia,"Oilcrops, Other",-0.3312551278446757
Croatia,"Oilseed Cakes, Other",-0.09993814251125815
Croatia,Olive Oil,-0.04960973995603915
Croatia,Olives (including preserved),-5.647807391276755e-05
Croatia,Onions,0.0
Croatia,"Oranges, Mandarines",-0.0005322072450180943
Croatia,Palm Oil,-0.2711319908082734
Croatia,Palm kernels,0.0
Croatia,Palmkernel Cake,0.0
Croatia,Palmkernel Oil,0.0
Croatia,Peas,-0.006688256179548148
Croatia,Pepper,-0.020485233130795966
Croatia,Pigmeat,-0.05777862377402393
Croatia,Pigs,-0.05308015484264161
Croatia,Pimento,-0.006039626271360238
Croatia,Pineapples and products,-0.19197492733918534
Croatia,Plantains,0.0
Croatia,Potatoes and products,0.0008002906000063899
Croatia,Poultry Birds,-0.07838729953200321
Croatia,Poultry Meat,-0.08007498628336257
Croatia,"Pulses, Other and products",-0.11123811019048799
Croatia,Rabbits and hares,-0.22912196332340684
Croatia,Rape and Mustard Cake,-0.1297443492025775
Croatia,Rape and Mustard Oil,-0.15389493777017346
Croatia,Rape and Mustardseed,-0.22713707557413895
Croatia,Rice and products,0.046857450588557864
Croatia,Ricebran Oil,0.0
Croatia,"Rodents, other",0.0
Croatia,"Roots, Other",0.0
Croatia,Rubber,0.0
Croatia,Rye and products,-0.003928466235964564
Croatia,Seed cotton,0.0
Croatia,Sesame seed,-0.22481529929756683
Croatia,Sesameseed Cake,0.0
Croatia,Sesameseed Oil,0.0
Croatia,Sheep,-0.012768093431186619
Croatia,Silk,0.0
Croatia,Sisal,0.0
Croatia,"Soft-Fibres, Other",0.0
Croatia,Sorghum and products,0.0
Croatia,Soyabean Cake,-0.26225331741077174
Croatia,Soyabean Oil,-1.0
Croatia,Soyabeans,-1.0
Croatia,"Spices, Other",-0.009247076994351228
Croatia,Sugar (Raw Equivalent),-0.15508199838417372
Croatia,Sugar beet,-0.03814436978165954
Croatia,Sugar cane,0.0
Croatia,Sugar non-centrifugal,0.0
Croatia,Sunflower seed,-0.10689463792913888
Croatia,Sunflowerseed Cake,-0.2476125744501506
Croatia,Sunflowerseed Oil,-0.30671542127212925
Croatia,Sweet potatoes,0.0
Croatia,"Sweeteners, Other",-0.2386335560252962
Croatia,Tea (including mate),0.0
Croatia,Tobacco,-0.0028287247891526307
Croatia,Tomatoes and products,-0.00028389200952872693
Croatia,"Vegetables, Other",-7.942660718362487e-05
Croatia,Wheat and products,-0.15862150285752144
Croatia,Wine,-0.004764526815435635
Croatia,Wool (Clean Eq.),-0.012644543354325691
Croatia,Yams,0.0
Cuba,Abaca,0.0
Cuba,"Alcohol, Non-Food",-0.0007248659840464886
Cuba,Apples and products,-0.029222926724079206
Cuba,Asses,0.0
Cuba,Bananas,0.0
Cuba,Barley and products,0.002134016851563289
Cuba,Beans,-0.3361248534164502
Cuba,Beer,-1.0
Cuba,"Beverages, Alcoholic",-0.13619577986985743
Cuba,"Beverages, Fermented",0.0
Cuba,Bovine Meat,-0.3977265279547732
Cuba,Buffaloes,0.0
Cuba,"Butter, Ghee",-0.008525246165938685
Cuba,"Camelids, other",0.0
Cuba,Camels,0.0
Cuba,Cassava and products,0.0
Cuba,Cattle,-0.0022045368730384306
Cuba,"Cereals, Other",0.0
Cuba,"Citrus, Other",0.0
Cuba,Cloves,0.0
Cuba,Cocoa Beans and products,0.0
Cuba,Coconut Oil,0.0
Cuba,Coconuts - Incl Copra,0.0
Cuba,Coffee and products,-0.00015618088266970326
Cuba,Copra Cake,0.0
Cuba,Cotton lint,0.0
Cuba,Cottonseed,0.0
Cuba,Cottonseed Cake,0.0
Cuba,Cottonseed Oil,0.0
Cuba,Dates,0.0
Cuba,Eggs,-0.07873457440027397
Cuba,"Fats, Animals, Raw",-0.002789694652573435
Cuba,"Fish, Seafood",-0.3741774973879083
Cuba,Fodder crops,0.0
Cuba,"Fruits, Other",-1.4879551603130298e-05
Cuba,Goats,-0.0003097348702441793
Cuba,Grapefruit and products,0.0
Cuba,Grapes and products (excl wine),-2.5821587542710396e-05
Cuba,Grazing,0.0
Cuba,Groundnut Cake,0.0
Cuba,Groundnut Oil,0.0
Cuba,Groundnuts,0.0
Cuba,"Hard Fibres, Other",-0.003892132332499305
Cuba,Hides and skins,-0.001856160124036819
Cuba,Honey,-0.00325
Cuba,Hops,0.0
Cuba,Horses,-0.009301718754643107
Cuba,Jute,0.0
Cuba,Jute-Like Fibres,0.0
Cuba,"Lemons, Limes and products",0.0
Cuba,Maize Germ Oil,0.0
Cuba,Maize and products,-0.0027216781548455877
Cuba,"Meat, Other",-0.27998594375780794
Cuba,Milk - Excluding Butter,-0.19432921357259617
Cuba,Millet and products,0.0
Cuba,Mules,0.0
Cuba,Mutton & Goat Meat,-0.00028211563322803966
Cuba,Nuts and products,0.0
Cuba,Oats,-0.15808964182523796
Cuba,"Offals, Edible",-0.06357343048248003
Cuba,"Oil, palm fruit",0.0
Cuba,"Oilcrops Oil, Other",-0.04630236649305799
Cuba,"Oilcrops, Other",-1.0
Cuba,"Oilseed Cakes, Other",0.0
Cuba,Olive Oil,0.0
Cuba,Olives (including preserved),-0.0014246041429477265
Cuba,Onions,0.0
Cuba,"Oranges, Mandarines",-5.173684468800451e-05
Cuba,Palm Oil,-1.0
Cuba,Palm kernels,0.0
Cuba,Palmkernel Cake,0.0
Cuba,Palmkernel Oil,0.0
Cuba,Peas,0.0
Cuba,Pepper,0.0
Cuba,Pigmeat,-1.0
Cuba,Pigs,-0.0879804252051048
Cuba,Pimento,0.0
Cuba,Pineapples and products,0.0
Cuba,Plantains,0.0
Cuba,Potatoes and products,-0.9973715623573599
Cuba,Poultry Birds,-0.0882139307194732
Cuba,Poultry Meat,-0.04289291511067328
Cuba,"Pulses, Other and products",-0.7647983303783431
Cuba,Rabbits and hares,0.0
Cuba,Rape and Mustard Cake,0.0
Cuba,Rape and Mustard Oil,0.0
Cuba,Rape and Mustardseed,0.0
Cuba,Rice and products,-0.49664672544311367
Cuba,Ricebran Oil,0.0
Cuba,"Rodents, other",0.0
Cuba,"Roots, Other",-0.47058235294117645
Cuba,Rubber,0.0
Cuba,Rye and products,0.0
Cuba,Seed cotton,0.0
Cuba,Sesame seed,0.0
Cuba,Sesameseed Cake,0.0
Cuba,Sesameseed Oil,0.0
Cuba,Sheep,-0.00031004157045110367
Cuba,Silk,0.0
Cuba,Sisal,0.0
Cuba,"Soft-Fibres, Other",0.0
Cuba,Sorghum and products,0.0
Cuba,Soyabean Cake,-0.15218763899929194
Cuba,Soyabean Oil,-0.23026717006692465
Cuba,Soyabeans,-0.8730164444337014
Cuba,"Spices, Other",-0.009561974759456674
Cuba,Sugar (Raw Equivalent),-1.53090229039779e-05
Cuba,Sugar beet,0.0
Cuba,Sugar cane,0.0
Cuba,Sugar non-centrifugal,0.0
Cuba,Sunflower seed,0.0
Cuba,Sunflowerseed Cake,-0.3802289476694363
Cuba,Sunflowerseed Oil,-0.6982207945339345
Cuba,Sweet potatoes,-0.36964026402640265
Cuba,"Sweeteners, Other",-0.007343323674875163
Cuba,Tea (including mate),0.0
Cuba,Tobacco,-0.0002579380204826928
Cuba,Tomatoes and products,-1.026587767312117e-05
Cuba,"Vegetables, Other",-2.1749510375785532e-06
Cuba,Wheat and products,-0.43774318704071974
Cuba,Wine,-0.002590151325568261
Cuba,Wool (Clean Eq.),0.0
Cuba,Yams,0.0
Cyprus,Abaca,0.0
Cyprus,"Alcohol, Non-Food",-0.006428936946461514
Cyprus,Apples and products,-0.007067953446907008
Cyprus,Asses,0.0
Cyprus,Bananas,-6.601101698329139e-06
Cyprus,Barley and products,-0.0625265424086615
Cyprus,Beans,-0.010099970119742898
Cyprus,Beer,-0.1695624228909642
Cyprus,"Beverages, Alcoholic",-1.0
Cyprus,"Beverages, Fermented",-0.20392003244136853
Cyprus,Bovine Meat,-0.010745448447141103
Cyprus,Buffaloes,0.0
Cyprus,"Butter, Ghee",-0.00833227837023399
Cyprus,"Camelids, other",0.0
Cyprus,Camels,0.0
Cyprus,Cassava and products,0.0
Cyprus,Cattle,-0.011796652979195982
Cyprus,"Cereals, Other",-0.08076975877874858
Cyprus,"Citrus, Other",0.0
Cyprus,Cloves,0.0
Cyprus,Cocoa Beans and products,0.0
Cyprus,Coconut Oil,0.0
