a_receive,i_receive,combined_shocks
Bangladesh,Cottonseed,0.0
Bangladesh,Cottonseed Cake,0.0
Bangladesh,Cottonseed Oil,0.0
Bangladesh,Dates,0.0
Bangladesh,Eggs,0.009134190578059198
Bangladesh,"Fats, Animals, Raw",0.00035263826946541066
Bangladesh,"Fish, Seafood",0.0
Bangladesh,Fodder crops,0.0
Bangladesh,"Fruits, Other",0.0
Bangladesh,Goats,9.076920255279841e-05
Bangladesh,Grapefruit and products,0.0
Bangladesh,Grapes and products (excl wine),0.0
Bangladesh,Grazing,0.0
Bangladesh,Groundnut Cake,0.0
Bangladesh,Groundnut Oil,0.0
Bangladesh,Groundnuts,0.0
Bangladesh,"Hard Fibres, Other",0.0
Bangladesh,Hides and skins,0.000287512499342113
Bangladesh,Honey,0.0
Bangladesh,Hops,0.0
Bangladesh,Horses,0.0005644477745162524
Bangladesh,Jute,0.0
Bangladesh,Jute-Like Fibres,0.0
Bangladesh,"Lemons, Limes and products",0.0
Bangladesh,Maize Germ Oil,0.0
Bangladesh,Maize and products,0.009297061974615661
Bangladesh,"Meat, Other",0.0
Bangladesh,Milk - Excluding Butter,0.0014841871592967681
Bangladesh,Millet and products,0.0
Bangladesh,Mules,0.0
Bangladesh,Mutton & Goat Meat,8.819644024316009e-05
Bangladesh,Nuts and products,0.0
Bangladesh,Oats,0.013504141619270826
Bangladesh,"Offals, Edible",0.003986255735185407
Bangladesh,"Oil, palm fruit",0.0
Bangladesh,"Oilcrops Oil, Other",0.0
Bangladesh,"Oilcrops, Other",0.0
Bangladesh,"Oilseed Cakes, Other",0.019144467385956654
Bangladesh,Olive Oil,0.0
Bangladesh,Olives (including preserved),0.0
Bangladesh,Onions,0.0
Bangladesh,"Oranges, Mandarines",0.0
Bangladesh,Palm Oil,0.0
Bangladesh,Palm kernels,0.0
Bangladesh,Palmkernel Cake,0.0
Bangladesh,Palmkernel Oil,0.0
Bangladesh,Peas,0.0
Bangladesh,Pepper,0.0
Bangladesh,Pigmeat,0.0
Bangladesh,Pigs,0.0
Bangladesh,Pimento,0.0
Bangladesh,Pineapples and products,0.0
Bangladesh,Plantains,0.0
Bangladesh,Potatoes and products,0.0
Bangladesh,Poultry Birds,0.009430822736912425
Bangladesh,Poultry Meat,0.009134190578059198
Bangladesh,"Pulses, Other and products",2.220446049250313e-16
Bangladesh,Rabbits and hares,0.0
Bangladesh,Rape and Mustard Cake,-2.7211822152262144e-05
Bangladesh,Rape and Mustard Oil,0.0
Bangladesh,Rape and Mustardseed,0.0
Bangladesh,Rice and products,0.0037558843607534698
Bangladesh,Ricebran Oil,0.0033394607743852944
Bangladesh,"Rodents, other",0.0
Bangladesh,"Roots, Other",0.0
Bangladesh,Rubber,0.0
Bangladesh,Rye and products,0.0
Bangladesh,Seed cotton,0.0
Bangladesh,Sesame seed,0.0
Bangladesh,Sesameseed Cake,0.0
Bangladesh,Sesameseed Oil,0.0
Bangladesh,Sheep,9.082283676686842e-05
Bangladesh,Silk,0.0
Bangladesh,Sisal,0.0
Bangladesh,"Soft-Fibres, Other",0.0
Bangladesh,Sorghum and products,0.014327246889604073
Bangladesh,Soyabean Cake,-6.225901358924979e-05
Bangladesh,Soyabean Oil,0.0
Bangladesh,Soyabeans,0.0
Bangladesh,"Spices, Other",0.0
Bangladesh,Sugar (Raw Equivalent),4.074488548333477e-06
Bangladesh,Sugar beet,0.0
Bangladesh,Sugar cane,0.0
Bangladesh,Sugar non-centrifugal,0.0
Bangladesh,Sunflower seed,0.0
Bangladesh,Sunflowerseed Cake,0.0
Bangladesh,Sunflowerseed Oil,0.0
Bangladesh,Sweet potatoes,0.0
Bangladesh,"Sweeteners, Other",0.030162706296512187
Bangladesh,Tea (including mate),0.0
Bangladesh,Tobacco,0.0
Bangladesh,Tomatoes and products,0.0
Bangladesh,"Vegetables, Other",0.0
Bangladesh,Wheat and products,0.03178939005783099
Bangladesh,Wine,0.0
Bangladesh,Wool (Clean Eq.),8.824964530396162e-05
Bangladesh,Yams,0.0
Barbados,Abaca,0.0
Barbados,"Alcohol, Non-Food",0.0
Barbados,Apples and products,0.0
Barbados,Asses,0.00026085360361294274
Barbados,Bananas,0.0
Barbados,Barley and products,0.024137590117540908
Barbados,Beans,0.0
Barbados,Beer,0.02338168962952536
Barbados,"Beverages, Alcoholic",0.00343329884495569
Barbados,"Beverages, Fermented",0.0014381024616302307
Barbados,Bovine Meat,-0.00012204371576274298
Barbados,Buffaloes,0.0
Barbados,"Butter, Ghee",0.0
Barbados,"Camelids, other",0.0
Barbados,Camels,0.0
Barbados,Cassava and products,0.0
Barbados,Cattle,3.3583649136081917e-06
Barbados,"Cereals, Other",0.0
Barbados,"Citrus, Other",0.0
Barbados,Cloves,0.0
Barbados,Cocoa Beans and products,0.0
Barbados,Coconut Oil,0.0
Barbados,Coconuts - Incl Copra,0.0
Barbados,Coffee and products,0.0
Barbados,Copra Cake,0.0
Barbados,Cotton lint,0.0
Barbados,Cottonseed,0.0
Barbados,Cottonseed Cake,0.0
Barbados,Cottonseed Oil,0.0
Barbados,Dates,0.0
Barbados,Eggs,0.0005541926172831779
Barbados,"Fats, Animals, Raw",0.0
Barbados,"Fish, Seafood",0.0
Barbados,Fodder crops,0.0
Barbados,"Fruits, Other",0.0
Barbados,Goats,9.036062110778786e-07
Barbados,Grapefruit and products,0.0
Barbados,Grapes and products (excl wine),0.0
Barbados,Grazing,0.0
Barbados,Groundnut Cake,0.0
Barbados,Groundnut Oil,0.0
Barbados,Groundnuts,0.0
Barbados,"Hard Fibres, Other",0.0
Barbados,Hides and skins,3.4471219346743354e-06
Barbados,Honey,0.0
Barbados,Hops,0.0
Barbados,Horses,4.132167423365196e-05
Barbados,Jute,0.0
Barbados,Jute-Like Fibres,0.0
Barbados,"Lemons, Limes and products",0.0
Barbados,Maize Germ Oil,0.0
Barbados,Maize and products,0.0008395451477121174
Barbados,"Meat, Other",0.0
Barbados,Milk - Excluding Butter,-0.00010078985774253368
Barbados,Millet and products,0.0
Barbados,Mules,0.0
Barbados,Mutton & Goat Meat,-2.4130751020923213e-05
Barbados,Nuts and products,0.0
Barbados,Oats,0.005662560816541373
Barbados,"Offals, Edible",0.0
Barbados,"Oil, palm fruit",0.0
Barbados,"Oilcrops Oil, Other",0.0
Barbados,"Oilcrops, Other",0.0
Barbados,"Oilseed Cakes, Other",0.0002376772845869013
Barbados,Olive Oil,0.0
Barbados,Olives (including preserved),0.0
Barbados,Onions,0.0
Barbados,"Oranges, Mandarines",0.0
Barbados,Palm Oil,0.0
Barbados,Palm kernels,0.0
Barbados,Palmkernel Cake,0.0
Barbados,Palmkernel Oil,0.0
Barbados,Peas,0.0
Barbados,Pepper,0.0
Barbados,Pigmeat,-0.0008870587905116523
Barbados,Pigs,0.000571360483811123
Barbados,Pimento,0.0
Barbados,Pineapples and products,0.0
Barbados,Plantains,0.0
Barbados,Potatoes and products,0.0
Barbados,Poultry Birds,0.0005816432316949616
Barbados,Poultry Meat,-0.00011614050505137641
Barbados,"Pulses, Other and products",0.0
Barbados,Rabbits and hares,0.0
Barbados,Rape and Mustard Cake,0.0
Barbados,Rape and Mustard Oil,0.0
Barbados,Rape and Mustardseed,0.0
Barbados,Rice and products,0.07239570596738898
Barbados,Ricebran Oil,0.0
Barbados,"Rodents, other",0.0
Barbados,"Roots, Other",0.0
Barbados,Rubber,0.0
Barbados,Rye and products,0.0
Barbados,Seed cotton,0.0
Barbados,Sesame seed,0.0
Barbados,Sesameseed Cake,0.0
Barbados,Sesameseed Oil,0.0
Barbados,Sheep,7.760789254573908e-07
Barbados,Silk,0.0
Barbados,Sisal,0.0
Barbados,"Soft-Fibres, Other",0.0
Barbados,Sorghum and products,0.0
Barbados,Soyabean Cake,-3.630701739254505e-09
Barbados,Soyabean Oil,0.0
Barbados,Soyabeans,0.0
Barbados,"Spices, Other",0.0
Barbados,Sugar (Raw Equivalent),8.974646138992792e-05
Barbados,Sugar beet,0.0
Barbados,Sugar cane,0.0
Barbados,Sugar non-centrifugal,0.0
Barbados,Sunflower seed,0.0
Barbados,Sunflowerseed Cake,0.0
Barbados,Sunflowerseed Oil,0.0
Barbados,Sweet potatoes,0.0
Barbados,"Sweeteners, Other",0.010153890686294464
Barbados,Tea (including mate),0.0
Barbados,Tobacco,0.0
Barbados,Tomatoes and products,0.0
Barbados,"Vegetables, Other",0.0
Barbados,Wheat and products,0.025301907855689865
Barbados,Wine,0.0
Barbados,Wool (Clean Eq.),0.0
Barbados,Yams,0.0
Belarus,Abaca,0.0
Belarus,"Alcohol, Non-Food",0.007103687935397285
Belarus,Apples and products,0.0
Belarus,Asses,0.0
Belarus,Bananas,0.0
Belarus,Barley and products,0.02554602856612531
Belarus,Beans,0.0
Belarus,Beer,0.007920435324199615
Belarus,"Beverages, Alcoholic",0.012585089918938142
Belarus,"Beverages, Fermented",-0.00020254365603178393
Belarus,Bovine Meat,0.00023692429318677988
Belarus,Buffaloes,0.0
Belarus,"Butter, Ghee",0.00035583209684753037
Belarus,"Camelids, other",0.0
Belarus,Camels,0.0
Belarus,Cassava and products,0.0
Belarus,Cattle,0.00027666504463241814
Belarus,"Cereals, Other",-5.0286223600704005e-06
Belarus,"Citrus, Other",0.0
Belarus,Cloves,0.0
Belarus,Cocoa Beans and products,0.0
Belarus,Coconut Oil,0.0
Belarus,Coconuts - Incl Copra,0.0
Belarus,Coffee and products,0.0
Belarus,Copra Cake,0.0
Belarus,Cotton lint,0.0
Belarus,Cottonseed,0.0
Belarus,Cottonseed Cake,0.0
Belarus,Cottonseed Oil,0.0
Belarus,Dates,0.0
Belarus,Eggs,0.004192275876322649
Belarus,"Fats, Animals, Raw",0.0001984137316975998
Belarus,"Fish, Seafood",0.0
Belarus,Fodder crops,0.0
Belarus,"Fruits, Other",0.0
Belarus,Goats,2.257207484479551e-05
Belarus,Grapefruit and products,0.0
Belarus,Grapes and products (excl wine),0.0
Belarus,Grazing,0.0
Belarus,Groundnut Cake,0.0
Belarus,Groundnut Oil,0.0
Belarus,Groundnuts,0.0
Belarus,"Hard Fibres, Other",0.0
Belarus,Hides and skins,0.0002384215391116884
Belarus,Honey,0.0
Belarus,Hops,0.0
Belarus,Horses,0.0005946267222203261
Belarus,Jute,0.0
Belarus,Jute-Like Fibres,0.0
Belarus,"Lemons, Limes and products",0.0
Belarus,Maize Germ Oil,5.4916542157945614e-05
Belarus,Maize and products,0.0007090613768322429
Belarus,"Meat, Other",0.0005899278698220378
Belarus,Milk - Excluding Butter,0.00035396769832662933
Belarus,Millet and products,0.0
Belarus,Mules,0.0
Belarus,Mutton & Goat Meat,-0.00017667401098786506
Belarus,Nuts and products,0.0
Belarus,Oats,0.0010934721873510078
Belarus,"Offals, Edible",0.003029269558444514
Belarus,"Oil, palm fruit",0.0
Belarus,"Oilcrops Oil, Other",0.0
Belarus,"Oilcrops, Other",0.0
Belarus,"Oilseed Cakes, Other",1.695879128238431e-07
Belarus,Olive Oil,0.0
Belarus,Olives (including preserved),0.0
Belarus,Onions,0.0
Belarus,"Oranges, Mandarines",0.0
Belarus,Palm Oil,0.0
Belarus,Palm kernels,0.0
Belarus,Palmkernel Cake,0.0
Belarus,Palmkernel Oil,0.0
Belarus,Peas,1.1102230246251565e-16
Belarus,Pepper,0.0
Belarus,Pigmeat,0.003693071154896699
Belarus,Pigs,0.004491266491334356
Belarus,Pimento,0.0
Belarus,Pineapples and products,0.0
Belarus,Plantains,0.0
Belarus,Potatoes and products,0.0
Belarus,Poultry Birds,0.004875689548405893
Belarus,Poultry Meat,0.004130923646574303
Belarus,"Pulses, Other and products",0.0
Belarus,Rabbits and hares,0.0009861454949382509
Belarus,Rape and Mustard Cake,6.361071591687306e-08
Belarus,Rape and Mustard Oil,0.0
Belarus,Rape and Mustardseed,0.0
Belarus,Rice and products,-1.0
Belarus,Ricebran Oil,0.0
Belarus,"Rodents, other",0.0
Belarus,"Roots, Other",0.0
Belarus,Rubber,0.0
Belarus,Rye and products,0.0005730251981588275
Belarus,Seed cotton,0.0
Belarus,Sesame seed,0.0
Belarus,Sesameseed Cake,0.0
Belarus,Sesameseed Oil,0.0
Belarus,Sheep,-0.00016191678349630756
Belarus,Silk,0.0
Belarus,Sisal,0.0
Belarus,"Soft-Fibres, Other",0.0
Belarus,Sorghum and products,0.0
Belarus,Soyabean Cake,-5.645220857442013e-07
Belarus,Soyabean Oil,0.0
Belarus,Soyabeans,0.0
Belarus,"Spices, Other",0.0
Belarus,Sugar (Raw Equivalent),2.194474804617652e-05
Belarus,Sugar beet,0.0
Belarus,Sugar cane,0.0
Belarus,Sugar non-centrifugal,0.0
Belarus,Sunflower seed,0.0
Belarus,Sunflowerseed Cake,0.0
Belarus,Sunflowerseed Oil,0.0
Belarus,Sweet potatoes,0.0
Belarus,"Sweeteners, Other",0.011310013677849229
Belarus,Tea (including mate),0.0
Belarus,Tobacco,0.0
Belarus,Tomatoes and products,0.0
Belarus,"Vegetables, Other",0.0
Belarus,Wheat and products,0.015462561601347624
Belarus,Wine,0.0
Belarus,Wool (Clean Eq.),-2.11545461619167e-05
Belarus,Yams,0.0
Belgium,Abaca,0.0
Belgium,"Alcohol, Non-Food",0.01562242917692891
Belgium,Apples and products,0.0
Belgium,Asses,0.00013595909652086569
Belgium,Bananas,0.0
Belgium,Barley and products,0.017112990354440583
Belgium,Beans,0.0
Belgium,Beer,0.05538401471202614
Belgium,"Beverages, Alcoholic",0.0382527235415564
Belgium,"Beverages, Fermented",0.012929022619047714
Belgium,Bovine Meat,0.00020824479038283883
Belgium,Buffaloes,0.0
Belgium,"Butter, Ghee",0.0001599261115824424
Belgium,"Camelids, other",0.0
Belgium,Camels,0.0
Belgium,Cassava and products,0.0
Belgium,Cattle,0.0002619124182480226
Belgium,"Cereals, Other",-0.00024632459426743303
Belgium,"Citrus, Other",0.0
Belgium,Cloves,0.0
Belgium,Cocoa Beans and products,0.0
Belgium,Coconut Oil,0.0
Belgium,Coconuts - Incl Copra,0.0
Belgium,Coffee and products,0.0
Belgium,Copra Cake,0.0
Belgium,Cotton lint,0.0
Belgium,Cottonseed,0.0
Belgium,Cottonseed Cake,0.0
Belgium,Cottonseed Oil,0.0
Belgium,Dates,0.0
Belgium,Eggs,0.008384872954876776
Belgium,"Fats, Animals, Raw",0.0001224556892553963
Belgium,"Fish, Seafood",0.0
Belgium,Fodder crops,0.0
Belgium,"Fruits, Other",0.0
Belgium,Goats,3.8098947760856205e-05
Belgium,Grapefruit and products,0.0
Belgium,Grapes and products (excl wine),0.0
Belgium,Grazing,0.0
Belgium,Groundnut Cake,0.0
Belgium,Groundnut Oil,0.0
Belgium,Groundnuts,0.0
Belgium,"Hard Fibres, Other",0.0
Belgium,Hides and skins,0.0
Belgium,Honey,0.0
Belgium,Hops,0.0
Belgium,Horses,0.0008208140243356477
Belgium,Jute,0.0
Belgium,Jute-Like Fibres,0.0
Belgium,"Lemons, Limes and products",0.0
Belgium,Maize Germ Oil,-3.566913400243621e-05
Belgium,Maize and products,0.0006974825200872781
Belgium,"Meat, Other",-0.0004199079007740636
Belgium,Milk - Excluding Butter,0.0003138680055532195
Belgium,Millet and products,0.025817320585002967
Belgium,Mules,0.0
Belgium,Mutton & Goat Meat,-0.00021552368401267508
Belgium,Nuts and products,0.0
Belgium,Oats,0.008269689347619846
Belgium,"Offals, Edible",0.0058898971317944415
Belgium,"Oil, palm fruit",0.0
Belgium,"Oilcrops Oil, Other",0.0
Belgium,"Oilcrops, Other",0.0
Belgium,"Oilseed Cakes, Other",0.00017662073884927576
Belgium,Olive Oil,0.0
Belgium,Olives (including preserved),0.0
Belgium,Onions,0.0
Belgium,"Oranges, Mandarines",0.0
Belgium,Palm Oil,0.0
Belgium,Palm kernels,0.0
Belgium,Palmkernel Cake,0.0
Belgium,Palmkernel Oil,0.0
Belgium,Peas,0.0
Belgium,Pepper,0.0
Belgium,Pigmeat,0.008466598411368653
Belgium,Pigs,0.008679951745443892
Belgium,Pimento,0.0
Belgium,Pineapples and products,0.0
Belgium,Plantains,0.0
Belgium,Potatoes and products,0.0
Belgium,Poultry Birds,0.00923529224537345
Belgium,Poultry Meat,0.008298773023449946
Belgium,"Pulses, Other and products",0.0
Belgium,Rabbits and hares,-0.12154099861748113
Belgium,Rape and Mustard Cake,1.919779307413272e-06
Belgium,Rape and Mustard Oil,0.0
Belgium,Rape and Mustardseed,0.0
Belgium,Rice and products,0.24357332859217107
Belgium,Ricebran Oil,0.0
Belgium,"Rodents, other",0.0
Belgium,"Roots, Other",0.0
Belgium,Rubber,0.0
Belgium,Rye and products,0.00010962639394807017
Belgium,Seed cotton,0.0
Belgium,Sesame seed,0.0
Belgium,Sesameseed Cake,0.0
Belgium,Sesameseed Oil,0.0
Belgium,Sheep,-0.0005502273324968776
Belgium,Silk,0.0
Belgium,Sisal,0.0
Belgium,"Soft-Fibres, Other",0.0
Belgium,Sorghum and products,0.001310631237132931
Belgium,Soyabean Cake,6.581064886157506e-06
Belgium,Soyabean Oil,0.0
Belgium,Soyabeans,0.0
Belgium,"Spices, Other",0.0
Belgium,Sugar (Raw Equivalent),2.3292847181166643e-05
Belgium,Sugar beet,0.0
Belgium,Sugar cane,0.0
Belgium,Sugar non-centrifugal,0.0
Belgium,Sunflower seed,0.0
Belgium,Sunflowerseed Cake,0.0
Belgium,Sunflowerseed Oil,0.0
Belgium,Sweet potatoes,0.0
Belgium,"Sweeteners, Other",0.029899752808705937
Belgium,Tea (including mate),0.0
Belgium,Tobacco,0.0
Belgium,Tomatoes and products,0.0
Belgium,"Vegetables, Other",0.0
Belgium,Wheat and products,0.057467103727024016
Belgium,Wine,0.0
Belgium,Wool (Clean Eq.),-9.894433922785772e-05
Belgium,Yams,0.0
Belgium-Luxembourg,Abaca,0.0
Belgium-Luxembourg,"Alcohol, Non-Food",0.0
Belgium-Luxembourg,Apples and products,0.0
Belgium-Luxembourg,Asses,0.0
Belgium-Luxembourg,Bananas,0.0
Belgium-Luxembourg,Barley and products,0.0
Belgium-Luxembourg,Beans,0.0
Belgium-Luxembourg,Beer,0.0
Belgium-Luxembourg,"Beverages, Alcoholic",0.0
Belgium-Luxembourg,"Beverages, Fermented",0.0
Belgium-Luxembourg,Bovine Meat,0.0
Belgium-Luxembourg,Buffaloes,0.0
Belgium-Luxembourg,"Butter, Ghee",0.0
Belgium-Luxembourg,"Camelids, other",0.0
Belgium-Luxembourg,Camels,0.0
Belgium-Luxembourg,Cassava and products,0.0
Belgium-Luxembourg,Cattle,0.0
Belgium-Luxembourg,"Cereals, Other",0.0
Belgium-Luxembourg,"Citrus, Other",0.0
Belgium-Luxembourg,Cloves,0.0
Belgium-Luxembourg,Cocoa Beans and products,0.0
Belgium-Luxembourg,Coconut Oil,0.0
Belgium-Luxembourg,Coconuts - Incl Copra,0.0
Belgium-Luxembourg,Coffee and products,0.0
Belgium-Luxembourg,Copra Cake,0.0
Belgium-Luxembourg,Cotton lint,0.0
Belgium-Luxembourg,Cottonseed,0.0
Belgium-Luxembourg,Cottonseed Cake,0.0
Belgium-Luxembourg,Cottonseed Oil,0.0
Belgium-Luxembourg,Dates,0.0
Belgium-Luxembourg,Eggs,0.0
Belgium-Luxembourg,"Fats, Animals, Raw",0.0
Belgium-Luxembourg,"Fish, Seafood",0.0
Belgium-Luxembourg,Fodder crops,0.0
Belgium-Luxembourg,"Fruits, Other",0.0
Belgium-Luxembourg,Goats,0.0
Belgium-Luxembourg,Grapefruit and products,0.0
Belgium-Luxembourg,Grapes and products (excl wine),0.0
Belgium-Luxembourg,Grazing,0.0
Belgium-Luxembourg,Groundnut Cake,0.0
Belgium-Luxembourg,Groundnut Oil,0.0
Belgium-Luxembourg,Groundnuts,0.0
Belgium-Luxembourg,"Hard Fibres, Other",0.0
Belgium-Luxembourg,Hides and skins,0.0
Belgium-Luxembourg,Honey,0.0
Belgium-Luxembourg,Hops,0.0
Belgium-Luxembourg,Horses,0.0
Belgium-Luxembourg,Jute,0.0
Belgium-Luxembourg,Jute-Like Fibres,0.0
Belgium-Luxembourg,"Lemons, Limes and products",0.0
Belgium-Luxembourg,Maize Germ Oil,0.0
Belgium-Luxembourg,Maize and products,0.0
Belgium-Luxembourg,"Meat, Other",0.0
Belgium-Luxembourg,Milk - Excluding Butter,0.0
Belgium-Luxembourg,Millet and products,0.0
Belgium-Luxembourg,Mules,0.0
Belgium-Luxembourg,Mutton & Goat Meat,0.0
Belgium-Luxembourg,Nuts and products,0.0
Belgium-Luxembourg,Oats,0.0
Belgium-Luxembourg,"Offals, Edible",0.0
Belgium-Luxembourg,"Oil, palm fruit",0.0
Belgium-Luxembourg,"Oilcrops Oil, Other",0.0
Belgium-Luxembourg,"Oilcrops, Other",0.0
Belgium-Luxembourg,"Oilseed Cakes, Other",0.0
Belgium-Luxembourg,Olive Oil,0.0
Belgium-Luxembourg,Olives (including preserved),0.0
Belgium-Luxembourg,Onions,0.0
Belgium-Luxembourg,"Oranges, Mandarines",0.0
Belgium-Luxembourg,Palm Oil,0.0
Belgium-Luxembourg,Palm kernels,0.0
Belgium-Luxembourg,Palmkernel Cake,0.0
Belgium-Luxembourg,Palmkernel Oil,0.0
Belgium-Luxembourg,Peas,0.0
Belgium-Luxembourg,Pepper,0.0
Belgium-Luxembourg,Pigmeat,0.0
Belgium-Luxembourg,Pigs,0.0
Belgium-Luxembourg,Pimento,0.0
Belgium-Luxembourg,Pineapples and products,0.0
Belgium-Luxembourg,Plantains,0.0
Belgium-Luxembourg,Potatoes and products,0.0
Belgium-Luxembourg,Poultry Birds,0.0
Belgium-Luxembourg,Poultry Meat,0.0
Belgium-Luxembourg,"Pulses, Other and products",0.0
Belgium-Luxembourg,Rabbits and hares,0.0
Belgium-Luxembourg,Rape and Mustard Cake,0.0
Belgium-Luxembourg,Rape and Mustard Oil,0.0
Belgium-Luxembourg,Rape and Mustardseed,0.0
Belgium-Luxembourg,Rice and products,0.0
Belgium-Luxembourg,Ricebran Oil,0.0
Belgium-Luxembourg,"Rodents, other",0.0
Belgium-Luxembourg,"Roots, Other",0.0
Belgium-Luxembourg,Rubber,0.0
Belgium-Luxembourg,Rye and products,0.0
Belgium-Luxembourg,Seed cotton,0.0
Belgium-Luxembourg,Sesame seed,0.0
Belgium-Luxembourg,Sesameseed Cake,0.0
Belgium-Luxembourg,Sesameseed Oil,0.0
Belgium-Luxembourg,Sheep,0.0
Belgium-Luxembourg,Silk,0.0
Belgium-Luxembourg,Sisal,0.0
Belgium-Luxembourg,"Soft-Fibres, Other",0.0
Belgium-Luxembourg,Sorghum and products,0.0
Belgium-Luxembourg,Soyabean Cake,0.0
Belgium-Luxembourg,Soyabean Oil,0.0
Belgium-Luxembourg,Soyabeans,0.0
Belgium-Luxembourg,"Spices, Other",0.0
Belgium-Luxembourg,Sugar (Raw Equivalent),0.0
Belgium-Luxembourg,Sugar beet,0.0
Belgium-Luxembourg,Sugar cane,0.0
Belgium-Luxembourg,Sugar non-centrifugal,0.0
Belgium-Luxembourg,Sunflower seed,0.0
Belgium-Luxembourg,Sunflowerseed Cake,0.0
Belgium-Luxembourg,Sunflowerseed Oil,0.0
Belgium-Luxembourg,Sweet potatoes,0.0
Belgium-Luxembourg,"Sweeteners, Other",0.0
Belgium-Luxembourg,Tea (including mate),0.0
Belgium-Luxembourg,Tobacco,0.0
Belgium-Luxembourg,Tomatoes and products,0.0
Belgium-Luxembourg,"Vegetables, Other",0.0
Belgium-Luxembourg,Wheat and products,0.0
Belgium-Luxembourg,Wine,0.0
Belgium-Luxembourg,Wool (Clean Eq.),0.0
Belgium-Luxembourg,Yams,0.0
Belize,Abaca,0.0
Belize,"Alcohol, Non-Food",0.0
Belize,Apples and products,0.0
Belize,Asses,0.0
Belize,Bananas,0.0
Belize,Barley and products,0.011766094103696334
Belize,Beans,0.0
Belize,Beer,0.014865687473151756
Belize,"Beverages, Alcoholic",0.0019552605850050586
Belize,"Beverages, Fermented",0.0011528246174448142
Belize,Bovine Meat,1.131547079946671e-05
Belize,Buffaloes,0.0
Belize,"Butter, Ghee",0.0
Belize,"Camelids, other",0.0
Belize,Camels,0.0
Belize,Cassava and products,0.0
Belize,Cattle,1.2255855127096815e-05
Belize,"Cereals, Other",0.0
Belize,"Citrus, Other",0.0
Belize,Cloves,0.0
Belize,Cocoa Beans and products,0.0
Belize,Coconut Oil,0.0
Belize,Coconuts - Incl Copra,0.0
Belize,Coffee and products,0.0
Belize,Copra Cake,0.0
Belize,Cotton lint,0.0
Belize,Cottonseed,0.0
Belize,Cottonseed Cake,0.0
Belize,Cottonseed Oil,0.0
Belize,Dates,0.0
Belize,Eggs,0.00022966299916948874
Belize,"Fats, Animals, Raw",-9.728351745952324e-06
Belize,"Fish, Seafood",0.0
Belize,Fodder crops,0.0
Belize,"Fruits, Other",0.0
Belize,Goats,0.0
Belize,Grapefruit and products,0.0
Belize,Grapes and products (excl wine),0.0
Belize,Grazing,0.0
Belize,Groundnut Cake,0.0
Belize,Groundnut Oil,0.0
Belize,Groundnuts,0.0
Belize,"Hard Fibres, Other",0.0
Belize,Hides and skins,1.1303763166714553e-05
Belize,Honey,0.0
Belize,Hops,0.0
Belize,Horses,1.3093272862363392e-05
Belize,Jute,0.0
Belize,Jute-Like Fibres,0.0
Belize,"Lemons, Limes and products",0.0
Belize,Maize Germ Oil,0.0
Belize,Maize and products,0.0007947624955959576
Belize,"Meat, Other",0.0
Belize,Milk - Excluding Butter,5.322179042277497e-05
Belize,Millet and products,0.0
Belize,Mules,0.0
Belize,Mutton & Goat Meat,0.0
Belize,Nuts and products,0.0
Belize,Oats,0.0060733763975417965
Belize,"Offals, Edible",0.0
Belize,"Oil, palm fruit",0.0
Belize,"Oilcrops Oil, Other",0.0
Belize,"Oilcrops, Other",0.0
Belize,"Oilseed Cakes, Other",0.0
Belize,Olive Oil,0.0
Belize,Olives (including preserved),0.0
Belize,Onions,0.0
Belize,"Oranges, Mandarines",0.0
Belize,Palm Oil,0.0
Belize,Palm kernels,0.0
Belize,Palmkernel Cake,0.0
Belize,Palmkernel Oil,0.0
Belize,Peas,0.0
Belize,Pepper,0.0
Belize,Pigmeat,0.0009634753530056717
Belize,Pigs,0.00023804519618009223
Belize,Pimento,0.0
Belize,Pineapples and products,0.0
Belize,Plantains,0.0
Belize,Potatoes and products,0.0
Belize,Poultry Birds,0.00024927123919971095
Belize,Poultry Meat,0.0002296629991693777
Belize,"Pulses, Other and products",0.0
Belize,Rabbits and hares,0.0
Belize,Rape and Mustard Cake,0.0
Belize,Rape and Mustard Oil,0.0
Belize,Rape and Mustardseed,0.0
Belize,Rice and products,-0.00059160881926279
Belize,Ricebran Oil,0.0
Belize,"Rodents, other",0.0
Belize,"Roots, Other",0.0
Belize,Rubber,0.0
Belize,Rye and products,0.0
Belize,Seed cotton,0.0
Belize,Sesame seed,0.0
Belize,Sesameseed Cake,0.0
Belize,Sesameseed Oil,0.0
Belize,Sheep,-1.0462892350293629e-06
Belize,Silk,0.0
Belize,Sisal,0.0
Belize,"Soft-Fibres, Other",0.0
Belize,Sorghum and products,0.0
Belize,Soyabean Cake,-8.268359201757391e-07
Belize,Soyabean Oil,0.0
Belize,Soyabeans,0.0
Belize,"Spices, Other",0.0
Belize,Sugar (Raw Equivalent),1.5807134656764532e-07
Belize,Sugar beet,0.0
Belize,Sugar cane,0.0
Belize,Sugar non-centrifugal,0.0
Belize,Sunflower seed,0.0
Belize,Sunflowerseed Cake,0.0
Belize,Sunflowerseed Oil,0.0
Belize,Sweet potatoes,0.0
Belize,"Sweeteners, Other",0.000497233963212218
Belize,Tea (including mate),0.0
Belize,Tobacco,0.0
Belize,Tomatoes and products,0.0
Belize,"Vegetables, Other",0.0
Belize,Wheat and products,0.02432151531111415
Belize,Wine,0.0
