area,item,ai_e_index,combined_shocks
Romania,"Offals, Edible",,
Romania,"Oil, palm fruit",,0.0
Romania,"Oilcrops Oil, Other",,142849.14083011978
Romania,"Oilcrops, Other",,9965.349662208599
Romania,"Oilseed Cakes, Other",,4475.047728901737
Romania,Olive Oil,,5563.416073662942
Romania,Olives (including preserved),,41298.849006123186
Romania,Onions,,253981.25139823125
Romania,"Oranges, Mandarines",,92944.99716910976
Romania,Palm Oil,,46627.3458144749
Romania,Palm kernels,,0.0
Romania,Palmkernel Cake,,2.2360420333474154
Romania,Palmkernel Oil,,81.84601914451514
Romania,Peas,,89646.24215099454
Romania,Pepper,,302.2034796445535
Romania,Pigmeat,,
Romania,Pigs,,
Romania,Pimento,,52035.109984691255
Romania,Pineapples and products,,14693.733266506686
Romania,Plantains,,41853.06417045258
Romania,Potatoes and products,,2595772.3327132547
Romania,Poultry Birds,,
Romania,Poultry Meat,,
Romania,"Pulses, Other and products",,11785.376203155998
Romania,Rabbits and hares,,
Romania,Rape and Mustard Cake,,138952.59073165292
Romania,Rape and Mustard Oil,,88130.73362634885
Romania,Rape and Mustardseed,,481966.6181460614
Romania,Rice and products,,103038.81345529694
Romania,Ricebran Oil,,0.0
Romania,"Rodents, other",,0.0
Romania,"Roots, Other",,39.81141850900678
Romania,Rubber,,0.29939535401891304
Romania,Rye and products,,25182.08995671112
Romania,Seed cotton,,0.0
Romania,Sesame seed,,17229.601587976136
Romania,Sesameseed Cake,,0.0
Romania,Sesameseed Oil,,0.0
Romania,Sheep,,
Romania,Silk,,16943.254798014004
Romania,Sisal,,0.0
Romania,"Soft-Fibres, Other",,3788.4146909461642
Romania,Sorghum and products,,-8213612071.201669
Romania,Soyabean Cake,,-17641598493.121544
Romania,Soyabean Oil,,-1833967682.4663606
Romania,Soyabeans,,-245219538897.4906
Romania,"Spices, Other",,6568.799129470991
Romania,Sugar (Raw Equivalent),,1277828.0757715253
Romania,Sugar beet,,778000.0
Romania,Sugar cane,,0.0
Romania,Sugar non-centrifugal,,0.0
Romania,Sunflower seed,,-142005289.89129278
Romania,Sunflowerseed Cake,,-8092456.194097211
Romania,Sunflowerseed Oil,,-7788590.698805611
Romania,Sweet potatoes,,1311.228514389043
Romania,"Sweeteners, Other",,118342.3037518645
Romania,Tea (including mate),,2877.401813588469
Romania,Tobacco,,1170.3066624398991
Romania,Tomatoes and products,,728035.7291948651
Romania,"Vegetables, Other",,2081130.6100897703
Romania,Wheat and products,,5642369.027308961
Romania,Wine,,379814.2278834192
Romania,Wool (Clean Eq.),,
Romania,Yams,,0.0
Russian Federation,Abaca,,0.0
Russian Federation,"Alcohol, Non-Food",,506100.00254431326
Russian Federation,Apples and products,,2629662.5076304954
Russian Federation,Asses,,
Russian Federation,Bananas,,1434613.7136876332
Russian Federation,Barley and products,,20975927.938318145
Russian Federation,Beans,,29569.686797986982
Russian Federation,Beer,,8531366.197513755
Russian Federation,"Beverages, Alcoholic",,1139402.3104118672
Russian Federation,"Beverages, Fermented",,36044.35954953736
Russian Federation,Bovine Meat,,
Russian Federation,Buffaloes,,
Russian Federation,"Butter, Ghee",,
Russian Federation,"Camelids, other",,0.0
Russian Federation,Camels,,
Russian Federation,Cassava and products,,1912.7044044840816
Russian Federation,Cattle,,
Russian Federation,"Cereals, Other",,1400078.1606188735
Russian Federation,"Citrus, Other",,5101.023012585557
Russian Federation,Cloves,,0.0
Russian Federation,Cocoa Beans and products,,104464.15047937488
Russian Federation,Coconut Oil,,24387.696927456367
Russian Federation,Coconuts - Incl Copra,,20064.895049084473
Russian Federation,Coffee and products,,68816.63091911233
Russian Federation,Copra Cake,,31.494209664961556
Russian Federation,Cotton lint,,-44.269015465434215
Russian Federation,Cottonseed,,-3.2249317063188427
Russian Federation,Cottonseed Cake,,-6.700606568382424
Russian Federation,Cottonseed Oil,,-0.13330336065390946
Russian Federation,Dates,,13163.744237029177
Russian Federation,Eggs,,
Russian Federation,"Fats, Animals, Raw",,
Russian Federation,"Fish, Seafood",,5570187.7736664815
Russian Federation,Fodder crops,,30841168.34535524
Russian Federation,"Fruits, Other",,3105873.142069122
Russian Federation,Goats,,
Russian Federation,Grapefruit and products,,94849.79577071936
Russian Federation,Grapes and products (excl wine),,989120.9412911383
Russian Federation,Grazing,,244836343.0
Russian Federation,Groundnut Cake,,0.22394778056108972
Russian Federation,Groundnut Oil,,6.628953342334347
Russian Federation,Groundnuts,,95577.37382150666
Russian Federation,"Hard Fibres, Other",,0.0016144596983807774
Russian Federation,Hides and skins,,
Russian Federation,Honey,,66000.69433625879
Russian Federation,Hops,,3596.510457767571
Russian Federation,Horses,,
Russian Federation,Jute,,0.0
Russian Federation,Jute-Like Fibres,,
Russian Federation,"Lemons, Limes and products",,168818.721748487
Russian Federation,Maize Germ Oil,,8520.616740014731
Russian Federation,Maize and products,,9892311.997034868
Russian Federation,"Meat, Other",,
Russian Federation,Milk - Excluding Butter,,
Russian Federation,Millet and products,,396000.1571694082
Russian Federation,Mules,,
Russian Federation,Mutton & Goat Meat,,
Russian Federation,Nuts and products,,59791.79348090419
Russian Federation,Oats,,4128179.203116799
Russian Federation,"Offals, Edible",,
Russian Federation,"Oil, palm fruit",,0.0
Russian Federation,"Oilcrops Oil, Other",,338720.6189956422
Russian Federation,"Oilcrops, Other",,348832.4199212836
Russian Federation,"Oilseed Cakes, Other",,75176.71920327938
Russian Federation,Olive Oil,,32197.9478909833
Russian Federation,Olives (including preserved),,116754.09134625507
Russian Federation,Onions,,1953848.6320284756
Russian Federation,"Oranges, Mandarines",,1220224.3075500922
Russian Federation,Palm Oil,,977926.9618464529
Russian Federation,Palm kernels,,0.0
Russian Federation,Palmkernel Cake,,1.4285702030848109
Russian Federation,Palmkernel Oil,,54319.528402119635
Russian Federation,Peas,,2694280.3318350003
Russian Federation,Pepper,,8790.640854076177
Russian Federation,Pigmeat,,
Russian Federation,Pigs,,
Russian Federation,Pimento,,8988.866646447443
Russian Federation,Pineapples and products,,104240.0923682798
Russian Federation,Plantains,,0.0
Russian Federation,Potatoes and products,,15470056.817910535
Russian Federation,Poultry Birds,,
Russian Federation,Poultry Meat,,
Russian Federation,"Pulses, Other and products",,704253.0694888252
Russian Federation,Rabbits and hares,,
Russian Federation,Rape and Mustard Cake,,1002012.1573536713
Russian Federation,Rape and Mustard Oil,,675702.5276485907
Russian Federation,Rape and Mustardseed,,2607814.7154706083
Russian Federation,Rice and products,,1420605.4815907008
Russian Federation,Ricebran Oil,,0.0
Russian Federation,"Rodents, other",,0.0
Russian Federation,"Roots, Other",,1.8832522123974393
Russian Federation,Rubber,,0.0
Russian Federation,Rye and products,,2434455.3083214345
Russian Federation,Seed cotton,,0.0
Russian Federation,Sesame seed,,14817.852646399135
Russian Federation,Sesameseed Cake,,0.0
Russian Federation,Sesameseed Oil,,870.685363890273
Russian Federation,Sheep,,
Russian Federation,Silk,,0.0
Russian Federation,Sisal,,0.0
Russian Federation,"Soft-Fibres, Other",,47604.06038783708
Russian Federation,Sorghum and products,,-5141227.768530889
Russian Federation,Soyabean Cake,,-1955596134.2945561
Russian Federation,Soyabean Oil,,-453777484.4015935
Russian Federation,Soyabeans,,-43645889695.52156
Russian Federation,"Spices, Other",,47259.309002464244
Russian Federation,Sugar (Raw Equivalent),,5069911.209922605
Russian Federation,Sugar beet,,33915000.0
Russian Federation,Sugar cane,,985.7606872081074
Russian Federation,Sugar non-centrifugal,,0.0
Russian Federation,Sunflower seed,,-5020883.323815202
Russian Federation,Sunflowerseed Cake,,4891991.835865193
Russian Federation,Sunflowerseed Oil,,5076359.426816816
Russian Federation,Sweet potatoes,,2002.9727009282421
Russian Federation,"Sweeteners, Other",,4301440.115857791
Russian Federation,Tea (including mate),,133805.504184664
Russian Federation,Tobacco,,115932.79711801726
Russian Federation,Tomatoes and products,,3629504.8750433493
Russian Federation,"Vegetables, Other",,11990935.081242705
Russian Federation,Wheat and products,,86181093.23861249
Russian Federation,Wine,,955308.8664273252
Russian Federation,Wool (Clean Eq.),,
Russian Federation,Yams,,0.0
Rwanda,Abaca,,0.0
Rwanda,"Alcohol, Non-Food",,3240.834282978798
Rwanda,Apples and products,,860.8681387042351
Rwanda,Asses,,0.0
Rwanda,Bananas,,1119000.0393046716
Rwanda,Barley and products,,122.29687444884458
Rwanda,Beans,,449124.8098858685
Rwanda,Beer,,166142.13671003934
Rwanda,"Beverages, Alcoholic",,2059.7906132468925
Rwanda,"Beverages, Fermented",,75730.44274901345
Rwanda,Bovine Meat,,
Rwanda,Buffaloes,,0.0
Rwanda,"Butter, Ghee",,
Rwanda,"Camelids, other",,0.0
Rwanda,Camels,,0.0
Rwanda,Cassava and products,,1456025.311966365
Rwanda,Cattle,,
Rwanda,"Cereals, Other",,45.276605329175595
Rwanda,"Citrus, Other",,0.0
Rwanda,Cloves,,0.0
Rwanda,Cocoa Beans and products,,0.0
Rwanda,Coconut Oil,,0.0
Rwanda,Coconuts - Incl Copra,,0.0
Rwanda,Coffee and products,,20019.61517038483
Rwanda,Copra Cake,,0.0
Rwanda,Cotton lint,,814.3728605530291
Rwanda,Cottonseed,,0.0
Rwanda,Cottonseed Cake,,946.6050415586323
Rwanda,Cottonseed Oil,,0.0
Rwanda,Dates,,0.12426316431408967
Rwanda,Eggs,,
Rwanda,"Fats, Animals, Raw",,
Rwanda,"Fish, Seafood",,45246.35833747485
Rwanda,Fodder crops,,0.0
Rwanda,"Fruits, Other",,120407.24565006852
Rwanda,Goats,,
Rwanda,Grapefruit and products,,0.0
Rwanda,Grapes and products (excl wine),,0.24193853624704234
Rwanda,Grazing,,18601945.0
Rwanda,Groundnut Cake,,4143.6156176756485
Rwanda,Groundnut Oil,,3340.278611588593
Rwanda,Groundnuts,,28184.149285055108
Rwanda,"Hard Fibres, Other",,0.0
Rwanda,Hides and skins,,
Rwanda,Honey,,6000.0
Rwanda,Hops,,0.0
Rwanda,Horses,,0.0
Rwanda,Jute,,0.0
Rwanda,Jute-Like Fibres,,0.0
Rwanda,"Lemons, Limes and products",,7000.0
Rwanda,Maize Germ Oil,,0.0
Rwanda,Maize and products,,287830.8956065306
Rwanda,"Meat, Other",,
Rwanda,Milk - Excluding Butter,,
Rwanda,Millet and products,,5000.0
Rwanda,Mules,,0.0
Rwanda,Mutton & Goat Meat,,
Rwanda,Nuts and products,,0.14632481754857055
Rwanda,Oats,,50.40777958125562
Rwanda,"Offals, Edible",,
Rwanda,"Oil, palm fruit",,0.0
Rwanda,"Oilcrops Oil, Other",,0.0
Rwanda,"Oilcrops, Other",,27.41677350097268
Rwanda,"Oilseed Cakes, Other",,4.20020208825144
Rwanda,Olive Oil,,0.0
Rwanda,Olives (including preserved),,0.03412608800636726
Rwanda,Onions,,35833.03712059032
Rwanda,"Oranges, Mandarines",,7314.832432487166
Rwanda,Palm Oil,,10881.762207668591
Rwanda,Palm kernels,,0.0
Rwanda,Palmkernel Cake,,286.9645102702711
Rwanda,Palmkernel Oil,,0.0
Rwanda,Peas,,14007.54144684031
Rwanda,Pepper,,3000.0
Rwanda,Pigmeat,,
Rwanda,Pigs,,
Rwanda,Pimento,,0.0
Rwanda,Pineapples and products,,18000.0
Rwanda,Plantains,,913000.0
Rwanda,Potatoes and products,,839444.3676430794
Rwanda,Poultry Birds,,
Rwanda,Poultry Meat,,
Rwanda,"Pulses, Other and products",,24.21983338127262
Rwanda,Rabbits and hares,,
Rwanda,Rape and Mustard Cake,,186.64537501084234
Rwanda,Rape and Mustard Oil,,99.56897178201432
Rwanda,Rape and Mustardseed,,0.2807703912450464
Rwanda,Rice and products,,248844.47107946387
Rwanda,Ricebran Oil,,0.0
Rwanda,"Rodents, other",,0.0
Rwanda,"Roots, Other",,188000.0
Rwanda,Rubber,,0.0
Rwanda,Rye and products,,5.065457864855571
Rwanda,Seed cotton,,0.0
Rwanda,Sesame seed,,0.0
Rwanda,Sesameseed Cake,,0.0
Rwanda,Sesameseed Oil,,0.0
Rwanda,Sheep,,
Rwanda,Silk,,0.0
Rwanda,Sisal,,0.0
Rwanda,"Soft-Fibres, Other",,0.08091496111400821
Rwanda,Sorghum and products,,-273806.31647409237
Rwanda,Soyabean Cake,,-1076775.1861456286
Rwanda,Soyabean Oil,,-689473.7349625424
Rwanda,Soyabeans,,-12424920.970875356
Rwanda,"Spices, Other",,3111.6471090755003
Rwanda,Sugar (Raw Equivalent),,258322.8067685562
Rwanda,Sugar beet,,0.0
Rwanda,Sugar cane,,112000.0
Rwanda,Sugar non-centrifugal,,0.0
Rwanda,Sunflower seed,,0.0
Rwanda,Sunflowerseed Cake,,1945.4836711090986
Rwanda,Sunflowerseed Oil,,2521.199654146197
Rwanda,Sweet potatoes,,1276789.8267812487
Rwanda,"Sweeteners, Other",,23439.123895599907
Rwanda,Tea (including mate),,34000.059384663095
Rwanda,Tobacco,,6140.687450101653
Rwanda,Tomatoes and products,,95700.22670357511
Rwanda,"Vegetables, Other",,536921.4349503451
Rwanda,Wheat and products,,65154.36007995269
Rwanda,Wine,,1409.6288016763094
Rwanda,Wool (Clean Eq.),,
Rwanda,Yams,,62000.0
Saint Kitts and Nevis,Abaca,,0.0
Saint Kitts and Nevis,"Alcohol, Non-Food",,113743.9251910482
Saint Kitts and Nevis,Apples and products,,1002.576303521227
Saint Kitts and Nevis,Asses,,0.0
Saint Kitts and Nevis,Bananas,,0.9412299595635006
Saint Kitts and Nevis,Barley and products,,4119.753142806367
Saint Kitts and Nevis,Beans,,37763.93113779585
Saint Kitts and Nevis,Beer,,6198.10922636211
Saint Kitts and Nevis,"Beverages, Alcoholic",,28965.337888632013
Saint Kitts and Nevis,"Beverages, Fermented",,538.8916501291878
Saint Kitts and Nevis,Bovine Meat,,
Saint Kitts and Nevis,Buffaloes,,
Saint Kitts and Nevis,"Butter, Ghee",,
Saint Kitts and Nevis,"Camelids, other",,0.0
Saint Kitts and Nevis,Camels,,0.0
Saint Kitts and Nevis,Cassava and products,,2.950149858224784
Saint Kitts and Nevis,Cattle,,
Saint Kitts and Nevis,"Cereals, Other",,2927.5027357862155
Saint Kitts and Nevis,"Citrus, Other",,1.3437572058932963
Saint Kitts and Nevis,Cloves,,0.0
Saint Kitts and Nevis,Cocoa Beans and products,,0.0
Saint Kitts and Nevis,Coconut Oil,,1000.0
Saint Kitts and Nevis,Coconuts - Incl Copra,,3000.0
Saint Kitts and Nevis,Coffee and products,,191.7357102420564
Saint Kitts and Nevis,Copra Cake,,208.0
Saint Kitts and Nevis,Cotton lint,,-1398.476525720795
Saint Kitts and Nevis,Cottonseed,,-3.0297948265383257
Saint Kitts and Nevis,Cottonseed Cake,,-0.007435208568588909
Saint Kitts and Nevis,Cottonseed Oil,,-25.596001291752174
Saint Kitts and Nevis,Dates,,0.0
Saint Kitts and Nevis,Eggs,,
Saint Kitts and Nevis,"Fats, Animals, Raw",,
Saint Kitts and Nevis,"Fish, Seafood",,86492.47954352487
Saint Kitts and Nevis,Fodder crops,,0.0
Saint Kitts and Nevis,"Fruits, Other",,3035.30490262472
Saint Kitts and Nevis,Goats,,
Saint Kitts and Nevis,Grapefruit and products,,0.4914727368992656
Saint Kitts and Nevis,Grapes and products (excl wine),,1.5270230688887638
Saint Kitts and Nevis,Grazing,,10253.0
Saint Kitts and Nevis,Groundnut Cake,,9.42401128139726
Saint Kitts and Nevis,Groundnut Oil,,191.79597068045112
Saint Kitts and Nevis,Groundnuts,,542.7036787974853
Saint Kitts and Nevis,"Hard Fibres, Other",,0.046311275288259394
Saint Kitts and Nevis,Hides and skins,,
Saint Kitts and Nevis,Honey,,29.944278012596083
Saint Kitts and Nevis,Hops,,0.0
Saint Kitts and Nevis,Horses,,
Saint Kitts and Nevis,Jute,,0.0
Saint Kitts and Nevis,Jute-Like Fibres,,
Saint Kitts and Nevis,"Lemons, Limes and products",,4.401734718486619
Saint Kitts and Nevis,Maize Germ Oil,,630.2733875738401
Saint Kitts and Nevis,Maize and products,,154832.55668883122
Saint Kitts and Nevis,"Meat, Other",,
Saint Kitts and Nevis,Milk - Excluding Butter,,
Saint Kitts and Nevis,Millet and products,,0.021996213311065677
Saint Kitts and Nevis,Mules,,0.0
Saint Kitts and Nevis,Mutton & Goat Meat,,
Saint Kitts and Nevis,Nuts and products,,13.945916971178168
Saint Kitts and Nevis,Oats,,-50734.93362219282
Saint Kitts and Nevis,"Offals, Edible",,
Saint Kitts and Nevis,"Oil, palm fruit",,0.0
Saint Kitts and Nevis,"Oilcrops Oil, Other",,5708.815925803429
Saint Kitts and Nevis,"Oilcrops, Other",,14390.187859713877
Saint Kitts and Nevis,"Oilseed Cakes, Other",,39.476988273410726
Saint Kitts and Nevis,Olive Oil,,0.0
Saint Kitts and Nevis,Olives (including preserved),,2.7355649541347002
Saint Kitts and Nevis,Onions,,70.0
Saint Kitts and Nevis,"Oranges, Mandarines",,57.55592912795573
Saint Kitts and Nevis,Palm Oil,,46.258098150909
Saint Kitts and Nevis,Palm kernels,,0.0
Saint Kitts and Nevis,Palmkernel Cake,,0.8775083848296475
Saint Kitts and Nevis,Palmkernel Oil,,55.193450814145365
Saint Kitts and Nevis,Peas,,-19617.772319054468
Saint Kitts and Nevis,Pepper,,0.40394680683429346
Saint Kitts and Nevis,Pigmeat,,
Saint Kitts and Nevis,Pigs,,
Saint Kitts and Nevis,Pimento,,0.0
Saint Kitts and Nevis,Pineapples and products,,0.46604762234499325
Saint Kitts and Nevis,Plantains,,0.0
Saint Kitts and Nevis,Potatoes and products,,18404.36585450108
Saint Kitts and Nevis,Poultry Birds,,
Saint Kitts and Nevis,Poultry Meat,,
Saint Kitts and Nevis,"Pulses, Other and products",,-68657.72805460046
Saint Kitts and Nevis,Rabbits and hares,,
Saint Kitts and Nevis,Rape and Mustard Cake,,-62179.38603118474
Saint Kitts and Nevis,Rape and Mustard Oil,,-37922.47888413452
Saint Kitts and Nevis,Rape and Mustardseed,,-277842.88874847
Saint Kitts and Nevis,Rice and products,,8101.6749044053695
Saint Kitts and Nevis,Ricebran Oil,,0.0
Saint Kitts and Nevis,"Rodents, other",,0.0
Saint Kitts and Nevis,"Roots, Other",,1000.0
Saint Kitts and Nevis,Rubber,,0.0
Saint Kitts and Nevis,Rye and products,,48.030126387236095
Saint Kitts and Nevis,Seed cotton,,4.0
Saint Kitts and Nevis,Sesame seed,,9703.235490696925
Saint Kitts and Nevis,Sesameseed Cake,,0.0
Saint Kitts and Nevis,Sesameseed Oil,,0.0
Saint Kitts and Nevis,Sheep,,
Saint Kitts and Nevis,Silk,,0.0
Saint Kitts and Nevis,Sisal,,0.0
Saint Kitts and Nevis,"Soft-Fibres, Other",,0.0
Saint Kitts and Nevis,Sorghum and products,,-139467454.126295
Saint Kitts and Nevis,Soyabean Cake,,-3269358960.592839
Saint Kitts and Nevis,Soyabean Oil,,-271672077.6514589
Saint Kitts and Nevis,Soyabeans,,-120002200315.2035
Saint Kitts and Nevis,"Spices, Other",,0.0
Saint Kitts and Nevis,Sugar (Raw Equivalent),,570538.6257679429
Saint Kitts and Nevis,Sugar beet,,0.0
Saint Kitts and Nevis,Sugar cane,,0.0
Saint Kitts and Nevis,Sugar non-centrifugal,,0.0
Saint Kitts and Nevis,Sunflower seed,,6382.609492005857
Saint Kitts and Nevis,Sunflowerseed Cake,,0.0
Saint Kitts and Nevis,Sunflowerseed Oil,,-521.6148618209367
Saint Kitts and Nevis,Sweet potatoes,,158.79127745987265
Saint Kitts and Nevis,"Sweeteners, Other",,778.3219676962026
Saint Kitts and Nevis,Tea (including mate),,0.7640848667952107
Saint Kitts and Nevis,Tobacco,,103.21551007009036
Saint Kitts and Nevis,Tomatoes and products,,107.29454685650265
Saint Kitts and Nevis,"Vegetables, Other",,1000.0
Saint Kitts and Nevis,Wheat and products,,365148.33990645985
Saint Kitts and Nevis,Wine,,386.6669889912011
Saint Kitts and Nevis,Wool (Clean Eq.),,
Saint Kitts and Nevis,Yams,,15.0
Saint Lucia,Abaca,,0.0
Saint Lucia,"Alcohol, Non-Food",,0.40835253540586347
Saint Lucia,Apples and products,,0.022892629658767524
Saint Lucia,Asses,,0.0
Saint Lucia,Bananas,,10000.0
Saint Lucia,Barley and products,,3878.3865766955205
Saint Lucia,Beans,,2.516646226291913
Saint Lucia,Beer,,18572.309609874806
Saint Lucia,"Beverages, Alcoholic",,985.9332591223376
Saint Lucia,"Beverages, Fermented",,0.0
Saint Lucia,Bovine Meat,,
Saint Lucia,Buffaloes,,0.0
Saint Lucia,"Butter, Ghee",,
Saint Lucia,"Camelids, other",,0.0
Saint Lucia,Camels,,0.0
Saint Lucia,Cassava and products,,1000.0
Saint Lucia,Cattle,,
Saint Lucia,"Cereals, Other",,0.05112667597276985
Saint Lucia,"Citrus, Other",,0.0
Saint Lucia,Cloves,,0.0
Saint Lucia,Cocoa Beans and products,,18.0
Saint Lucia,Coconut Oil,,156.0
Saint Lucia,Coconuts - Incl Copra,,10000.0
Saint Lucia,Coffee and products,,7.6546932773436485
Saint Lucia,Copra Cake,,132.0
Saint Lucia,Cotton lint,,25.19916003971467
Saint Lucia,Cottonseed,,0.0
Saint Lucia,Cottonseed Cake,,0.0
Saint Lucia,Cottonseed Oil,,0.0
Saint Lucia,Dates,,0.0
Saint Lucia,Eggs,,
Saint Lucia,"Fats, Animals, Raw",,
Saint Lucia,"Fish, Seafood",,4025.4984558231263
Saint Lucia,Fodder crops,,0.0
Saint Lucia,"Fruits, Other",,8883.613279097994
Saint Lucia,Goats,,
Saint Lucia,Grapefruit and products,,431.0
Saint Lucia,Grapes and products (excl wine),,0.025877181068962536
Saint Lucia,Grazing,,123808.0
Saint Lucia,Groundnut Cake,,0.0
Saint Lucia,Groundnut Oil,,0.0
Saint Lucia,Groundnuts,,5.541353040098325
Saint Lucia,"Hard Fibres, Other",,0.0
Saint Lucia,Hides and skins,,
Saint Lucia,Honey,,0.0
Saint Lucia,Hops,,0.0
Saint Lucia,Horses,,
Saint Lucia,Jute,,0.0
Saint Lucia,Jute-Like Fibres,,0.0
Saint Lucia,"Lemons, Limes and products",,353.0
Saint Lucia,Maize Germ Oil,,55.0
Saint Lucia,Maize and products,,4457.303253278501
Saint Lucia,"Meat, Other",,
Saint Lucia,Milk - Excluding Butter,,
Saint Lucia,Millet and products,,0.025665679548346795
Saint Lucia,Mules,,0.0
Saint Lucia,Mutton & Goat Meat,,
Saint Lucia,Nuts and products,,0.570006395811797
Saint Lucia,Oats,,0.0
Saint Lucia,"Offals, Edible",,
Saint Lucia,"Oil, palm fruit",,0.0
Saint Lucia,"Oilcrops Oil, Other",,867.8333846809736
Saint Lucia,"Oilcrops, Other",,953.8627863017074
Saint Lucia,"Oilseed Cakes, Other",,0.0
Saint Lucia,Olive Oil,,0.0
Saint Lucia,Olives (including preserved),,0.0
Saint Lucia,Onions,,1030.618125059591
Saint Lucia,"Oranges, Mandarines",,352.74493471814816
Saint Lucia,Palm Oil,,0.0
Saint Lucia,Palm kernels,,0.0
Saint Lucia,Palmkernel Cake,,0.0
Saint Lucia,Palmkernel Oil,,0.0
Saint Lucia,Peas,,0.0
Saint Lucia,Pepper,,2.0
Saint Lucia,Pigmeat,,
Saint Lucia,Pigs,,
Saint Lucia,Pimento,,0.0
Saint Lucia,Pineapples and products,,30.0
Saint Lucia,Plantains,,3000.0
Saint Lucia,Potatoes and products,,1680.9576366150602
Saint Lucia,Poultry Birds,,
Saint Lucia,Poultry Meat,,
Saint Lucia,"Pulses, Other and products",,326.120809077938
Saint Lucia,Rabbits and hares,,
Saint Lucia,Rape and Mustard Cake,,0.0
Saint Lucia,Rape and Mustard Oil,,0.0
Saint Lucia,Rape and Mustardseed,,4.8452587396078535
Saint Lucia,Rice and products,,621.7229894022626
Saint Lucia,Ricebran Oil,,0.0
Saint Lucia,"Rodents, other",,0.0
Saint Lucia,"Roots, Other",,2008.7102569701046
Saint Lucia,Rubber,,0.0
Saint Lucia,Rye and products,,0.0
Saint Lucia,Seed cotton,,0.0
Saint Lucia,Sesame seed,,0.0
Saint Lucia,Sesameseed Cake,,0.0
Saint Lucia,Sesameseed Oil,,0.0
Saint Lucia,Sheep,,
Saint Lucia,Silk,,0.0
Saint Lucia,Sisal,,0.0
Saint Lucia,"Soft-Fibres, Other",,0.0
Saint Lucia,Sorghum and products,,-1032.5434318580715
Saint Lucia,Soyabean Cake,,-72644.59594554141
Saint Lucia,Soyabean Oil,,-986.1874724338827
Saint Lucia,Soyabeans,,-331.79157997877786
Saint Lucia,"Spices, Other",,170.0
Saint Lucia,Sugar (Raw Equivalent),,40307.43747588878
Saint Lucia,Sugar beet,,0.0
Saint Lucia,Sugar cane,,0.0
Saint Lucia,Sugar non-centrifugal,,0.0
Saint Lucia,Sunflower seed,,0.0
Saint Lucia,Sunflowerseed Cake,,0.0
Saint Lucia,Sunflowerseed Oil,,-28.84235099878367
Saint Lucia,Sweet potatoes,,1000.0
Saint Lucia,"Sweeteners, Other",,3498.1635093271243
Saint Lucia,Tea (including mate),,0.0
Saint Lucia,Tobacco,,0.03785733273416748
Saint Lucia,Tomatoes and products,,224.01788854396403
Saint Lucia,"Vegetables, Other",,4002.4967676491556
Saint Lucia,Wheat and products,,8594.299177282861
Saint Lucia,Wine,,730.3593927411197
Saint Lucia,Wool (Clean Eq.),,0.0
Saint Lucia,Yams,,409.0
Saint Vincent and the Grenadines,Abaca,,0.0
Saint Vincent and the Grenadines,"Alcohol, Non-Food",,97.89637631141466
Saint Vincent and the Grenadines,Apples and products,,2000.0052740052477
Saint Vincent and the Grenadines,Asses,,0.0
Saint Vincent and the Grenadines,Bananas,,61000.0146139429
Saint Vincent and the Grenadines,Barley and products,,582.1425797618034
Saint Vincent and the Grenadines,Beans,,0.18223866474905553
Saint Vincent and the Grenadines,Beer,,3217.3764741411787
Saint Vincent and the Grenadines,"Beverages, Alcoholic",,542.4787881880478
Saint Vincent and the Grenadines,"Beverages, Fermented",,67.95459109111098
Saint Vincent and the Grenadines,Bovine Meat,,
Saint Vincent and the Grenadines,Buffaloes,,
Saint Vincent and the Grenadines,"Butter, Ghee",,0.0
Saint Vincent and the Grenadines,"Camelids, other",,0.0
Saint Vincent and the Grenadines,Camels,,0.0
Saint Vincent and the Grenadines,Cassava and products,,1000.0
Saint Vincent and the Grenadines,Cattle,,
Saint Vincent and the Grenadines,"Cereals, Other",,10.72023429076952
Saint Vincent and the Grenadines,"Citrus, Other",,0.0
Saint Vincent and the Grenadines,Cloves,,0.0
Saint Vincent and the Grenadines,Cocoa Beans and products,,227.0
Saint Vincent and the Grenadines,Coconut Oil,,241.0
Saint Vincent and the Grenadines,Coconuts - Incl Copra,,3000.0
Saint Vincent and the Grenadines,Coffee and products,,186.6785072501339
Saint Vincent and the Grenadines,Copra Cake,,115.0
Saint Vincent and the Grenadines,Cotton lint,,3.0932765254618646
Saint Vincent and the Grenadines,Cottonseed,,0.0
Saint Vincent and the Grenadines,Cottonseed Cake,,0.0
Saint Vincent and the Grenadines,Cottonseed Oil,,0.0
Saint Vincent and the Grenadines,Dates,,0.0
Saint Vincent and the Grenadines,Eggs,,
Saint Vincent and the Grenadines,"Fats, Animals, Raw",,
Saint Vincent and the Grenadines,"Fish, Seafood",,33371.04410572574
Saint Vincent and the Grenadines,Fodder crops,,12025.28283213088
Saint Vincent and the Grenadines,"Fruits, Other",,8000.0
Saint Vincent and the Grenadines,Goats,,
Saint Vincent and the Grenadines,Grapefruit and products,,222.00001214495833
Saint Vincent and the Grenadines,Grapes and products (excl wine),,0.39166025700928747
Saint Vincent and the Grenadines,Grazing,,55631.0
Saint Vincent and the Grenadines,Groundnut Cake,,33.0
Saint Vincent and the Grenadines,Groundnut Oil,,53.0
Saint Vincent and the Grenadines,Groundnuts,,233.57261699644613
Saint Vincent and the Grenadines,"Hard Fibres, Other",,0.0
