area,item,ai_e_index,combined_shocks
Cuba,"Meat, Other",,
Cuba,Milk - Excluding Butter,,
Cuba,Millet and products,,0.0
Cuba,Mules,,0.0
Cuba,Mutton & Goat Meat,,
Cuba,Nuts and products,,0.0
Cuba,Oats,,
Cuba,"Offals, Edible",,
Cuba,"Oil, palm fruit",,0.0
Cuba,"Oilcrops Oil, Other",,2860.7236623014323
Cuba,"Oilcrops, Other",,156713.6336675214
Cuba,"Oilseed Cakes, Other",,0.0
Cuba,Olive Oil,,0.0
Cuba,Olives (including preserved),,998.9882935696539
Cuba,Onions,,57000.0
Cuba,"Oranges, Mandarines",,28928.99998109327
Cuba,Palm Oil,,
Cuba,Palm kernels,,0.0
Cuba,Palmkernel Cake,,0.0
Cuba,Palmkernel Oil,,0.0
Cuba,Peas,,0.0
Cuba,Pepper,,0.0
Cuba,Pigmeat,,
Cuba,Pigs,,
Cuba,Pimento,,0.0
Cuba,Pineapples and products,,28000.0
Cuba,Plantains,,594000.0
Cuba,Potatoes and products,,78605.07267980794
Cuba,Poultry Birds,,
Cuba,Poultry Meat,,
Cuba,"Pulses, Other and products",,53666.40169381372
Cuba,Rabbits and hares,,0.0
Cuba,Rape and Mustard Cake,,0.0
Cuba,Rape and Mustard Oil,,0.0
Cuba,Rape and Mustardseed,,0.0
Cuba,Rice and products,,771106.9666929198
Cuba,Ricebran Oil,,0.0
Cuba,"Rodents, other",,0.0
Cuba,"Roots, Other",,170000.0
Cuba,Rubber,,0.0
Cuba,Rye and products,,0.0
Cuba,Seed cotton,,0.0
Cuba,Sesame seed,,0.0
Cuba,Sesameseed Cake,,0.0
Cuba,Sesameseed Oil,,0.0
Cuba,Sheep,,
Cuba,Silk,,0.0
Cuba,Sisal,,258.0
Cuba,"Soft-Fibres, Other",,0.0
Cuba,Sorghum and products,,2000.0
Cuba,Soyabean Cake,,457183.3459847798
Cuba,Soyabean Oil,,114077.72469803615
Cuba,Soyabeans,,50607.29046067905
Cuba,"Spices, Other",,993.2167518275481
Cuba,Sugar (Raw Equivalent),,
Cuba,Sugar beet,,
Cuba,Sugar cane,,15020451.713395638
Cuba,Sugar non-centrifugal,,0.0
Cuba,Sunflower seed,,0.0
Cuba,Sunflowerseed Cake,,
Cuba,Sunflowerseed Oil,,
Cuba,Sweet potatoes,,330035.308225262
Cuba,"Sweeteners, Other",,
Cuba,Tea (including mate),,0.0
Cuba,Tobacco,,26363.199928396876
Cuba,Tomatoes and products,,292752.99999997794
Cuba,"Vegetables, Other",,1387566.043196391
Cuba,Wheat and products,,533717.3549412366
Cuba,Wine,,
Cuba,Wool (Clean Eq.),,0.0
Cuba,Yams,,26260.869565217392
Cyprus,Abaca,,0.0
Cyprus,"Alcohol, Non-Food",,
Cyprus,Apples and products,,14742.277473111822
Cyprus,Asses,,0.0
Cyprus,Bananas,,
Cyprus,Barley and products,,213440.27214611752
Cyprus,Beans,,1077.8463754217753
Cyprus,Beer,,40838.22670972704
Cyprus,"Beverages, Alcoholic",,
Cyprus,"Beverages, Fermented",,
Cyprus,Bovine Meat,,
Cyprus,Buffaloes,,0.0
Cyprus,"Butter, Ghee",,
Cyprus,"Camelids, other",,0.0
Cyprus,Camels,,0.0
Cyprus,Cassava and products,,0.0
Cyprus,Cattle,,
Cyprus,"Cereals, Other",,3773.57660834662
Cyprus,"Citrus, Other",,1000.0
Cyprus,Cloves,,0.0
Cyprus,Cocoa Beans and products,,0.0
Cyprus,Coconut Oil,,0.0
Cyprus,Coconuts - Incl Copra,,0.0
Cyprus,Coffee and products,,3996.271614854301
Cyprus,Copra Cake,,0.0
Cyprus,Cotton lint,,0.0
Cyprus,Cottonseed,,1997.6079075083605
Cyprus,Cottonseed Cake,,0.0
Cyprus,Cottonseed Oil,,0.0
Cyprus,Dates,,0.0
Cyprus,Eggs,,
Cyprus,"Fats, Animals, Raw",,
Cyprus,"Fish, Seafood",,15177.032002532404
Cyprus,Fodder crops,,176516.93256210932
Cyprus,"Fruits, Other",,24776.99623494815
Cyprus,Goats,,
Cyprus,Grapefruit and products,,16000.0
Cyprus,Grapes and products (excl wine),,27615.65575999241
Cyprus,Grazing,,866930.0
Cyprus,Groundnut Cake,,0.0
Cyprus,Groundnut Oil,,0.0
Cyprus,Groundnuts,,2338.9826704999596
Cyprus,"Hard Fibres, Other",,0.0
Cyprus,Hides and skins,,
Cyprus,Honey,,1976.8873435338592
Cyprus,Hops,,8.878878895152537
Cyprus,Horses,,
Cyprus,Jute,,0.0
Cyprus,Jute-Like Fibres,,0.0
Cyprus,"Lemons, Limes and products",,6426.999128758184
Cyprus,Maize Germ Oil,,898.6184304837234
Cyprus,Maize and products,,236571.02495214774
Cyprus,"Meat, Other",,
Cyprus,Milk - Excluding Butter,,
Cyprus,Millet and products,,0.0
Cyprus,Mules,,
Cyprus,Mutton & Goat Meat,,
Cyprus,Nuts and products,,4184.764900536526
Cyprus,Oats,,260.52631578947364
Cyprus,"Offals, Edible",,
Cyprus,"Oil, palm fruit",,0.0
Cyprus,"Oilcrops Oil, Other",,891.2318022149752
Cyprus,"Oilcrops, Other",,280.0
Cyprus,"Oilseed Cakes, Other",,0.0
Cyprus,Olive Oil,,5878.9411131069855
Cyprus,Olives (including preserved),,22873.72905919161
Cyprus,Onions,,7994.0
Cyprus,"Oranges, Mandarines",,45034.99998776323
Cyprus,Palm Oil,,
Cyprus,Palm kernels,,0.0
Cyprus,Palmkernel Cake,,0.0
Cyprus,Palmkernel Oil,,0.0
Cyprus,Peas,,60.0
Cyprus,Pepper,,0.0
Cyprus,Pigmeat,,
Cyprus,Pigs,,
Cyprus,Pimento,,0.0
Cyprus,Pineapples and products,,2998.9986757738116
Cyprus,Plantains,,998.9999999999999
Cyprus,Potatoes and products,,84541.28410563193
Cyprus,Poultry Birds,,
Cyprus,Poultry Meat,,
Cyprus,"Pulses, Other and products",,2535.5698419004148
Cyprus,Rabbits and hares,,
Cyprus,Rape and Mustard Cake,,0.0
Cyprus,Rape and Mustard Oil,,1755.7813570963667
Cyprus,Rape and Mustardseed,,0.0
Cyprus,Rice and products,,8551.881418832545
Cyprus,Ricebran Oil,,0.0
Cyprus,"Rodents, other",,0.0
Cyprus,"Roots, Other",,1414.0
Cyprus,Rubber,,0.0
Cyprus,Rye and products,,0.0
Cyprus,Seed cotton,,0.0
Cyprus,Sesame seed,,
Cyprus,Sesameseed Cake,,7.0
Cyprus,Sesameseed Oil,,15.0
Cyprus,Sheep,,
Cyprus,Silk,,0.0
Cyprus,Sisal,,0.0
Cyprus,"Soft-Fibres, Other",,0.8962065600903248
Cyprus,Sorghum and products,,0.0
Cyprus,Soyabean Cake,,116440.19637429138
Cyprus,Soyabean Oil,,3387.1232811195973
Cyprus,Soyabeans,,0.0
Cyprus,"Spices, Other",,986.3773600064516
Cyprus,Sugar (Raw Equivalent),,
Cyprus,Sugar beet,,
Cyprus,Sugar cane,,0.0
Cyprus,Sugar non-centrifugal,,0.0
Cyprus,Sunflower seed,,0.0
Cyprus,Sunflowerseed Cake,,
Cyprus,Sunflowerseed Oil,,
Cyprus,Sweet potatoes,,0.0
Cyprus,"Sweeteners, Other",,
Cyprus,Tea (including mate),,0.0
Cyprus,Tobacco,,2159.875075323148
Cyprus,Tomatoes and products,,27995.999999603457
Cyprus,"Vegetables, Other",,77626.99998471446
Cyprus,Wheat and products,,74939.89258997378
Cyprus,Wine,,
Cyprus,Wool (Clean Eq.),,
Cyprus,Yams,,
Czech Republic,Abaca,,0.0
Czech Republic,"Alcohol, Non-Food",,
Czech Republic,Apples and products,,212807.78195974795
Czech Republic,Asses,,0.0
Czech Republic,Bananas,,
Czech Republic,Barley and products,,1861277.4417947552
Czech Republic,Beans,,2997.7939675367884
Czech Republic,Beer,,2017031.0593138346
Czech Republic,"Beverages, Alcoholic",,
Czech Republic,"Beverages, Fermented",,
Czech Republic,Bovine Meat,,
Czech Republic,Buffaloes,,
Czech Republic,"Butter, Ghee",,
Czech Republic,"Camelids, other",,0.0
Czech Republic,Camels,,16.0
Czech Republic,Cassava and products,,0.0
Czech Republic,Cattle,,
Czech Republic,"Cereals, Other",,231789.52170880418
Czech Republic,"Citrus, Other",,4769.591844513504
Czech Republic,Cloves,,0.0
Czech Republic,Cocoa Beans and products,,6955.040028830008
Czech Republic,Coconut Oil,,2828.9211992879673
Czech Republic,Coconuts - Incl Copra,,2001.5945824533628
Czech Republic,Coffee and products,,33971.58946097339
Czech Republic,Copra Cake,,28.51168445036821
Czech Republic,Cotton lint,,0.0
Czech Republic,Cottonseed,,1995.7357167509142
Czech Republic,Cottonseed Cake,,605.6370576373533
Czech Republic,Cottonseed Oil,,0.0
Czech Republic,Dates,,
Czech Republic,Eggs,,
Czech Republic,"Fats, Animals, Raw",,
Czech Republic,"Fish, Seafood",,126007.76798419196
Czech Republic,Fodder crops,,11310972.402609603
Czech Republic,"Fruits, Other",,117712.04133084197
Czech Republic,Goats,,
Czech Republic,Grapefruit and products,,12948.136930214414
Czech Republic,Grapes and products (excl wine),,153955.99818198057
Czech Republic,Grazing,,13015171.0
Czech Republic,Groundnut Cake,,1502.8137424890288
Czech Republic,Groundnut Oil,,998.5473372020127
Czech Republic,Groundnuts,,12962.065086830358
Czech Republic,"Hard Fibres, Other",,0.0
Czech Republic,Hides and skins,,
Czech Republic,Honey,,8396.400609950108
Czech Republic,Hops,,6238.749879112956
Czech Republic,Horses,,
Czech Republic,Jute,,0.0
Czech Republic,Jute-Like Fibres,,0.0
Czech Republic,"Lemons, Limes and products",,33995.64960698757
Czech Republic,Maize Germ Oil,,0.0
Czech Republic,Maize and products,,863875.3796754943
Czech Republic,"Meat, Other",,
Czech Republic,Milk - Excluding Butter,,
Czech Republic,Millet and products,,2531.0529900948136
Czech Republic,Mules,,
Czech Republic,Mutton & Goat Meat,,
Czech Republic,Nuts and products,,11543.90098262111
Czech Republic,Oats,,
Czech Republic,"Offals, Edible",,
Czech Republic,"Oil, palm fruit",,0.0
Czech Republic,"Oilcrops Oil, Other",,28968.852085366212
Czech Republic,"Oilcrops, Other",,28852.72207381281
Czech Republic,"Oilseed Cakes, Other",,4676.046054679582
Czech Republic,Olive Oil,,5644.42586366278
Czech Republic,Olives (including preserved),,9998.537624849505
Czech Republic,Onions,,109190.99999999999
Czech Republic,"Oranges, Mandarines",,124992.97903551356
Czech Republic,Palm Oil,,
Czech Republic,Palm kernels,,0.0
Czech Republic,Palmkernel Cake,,
Czech Republic,Palmkernel Oil,,
Czech Republic,Peas,,85895.81098125024
Czech Republic,Pepper,,1000.5793913499032
Czech Republic,Pigmeat,,
Czech Republic,Pigs,,
Czech Republic,Pimento,,4407.82939459159
Czech Republic,Pineapples and products,,14997.23807254682
Czech Republic,Plantains,,3000.9999999999995
Czech Republic,Potatoes and products,,899220.6217574426
Czech Republic,Poultry Birds,,
Czech Republic,Poultry Meat,,
Czech Republic,"Pulses, Other and products",,16111.366931885519
Czech Republic,Rabbits and hares,,
Czech Republic,Rape and Mustard Cake,,641999.9356103295
Czech Republic,Rape and Mustard Oil,,426221.7552209082
Czech Republic,Rape and Mustardseed,,1268032.9320074571
Czech Republic,Rice and products,,141976.37354842623
Czech Republic,Ricebran Oil,,0.0
Czech Republic,"Rodents, other",,0.0
Czech Republic,"Roots, Other",,0.0
Czech Republic,Rubber,,0.0
Czech Republic,Rye and products,,181643.55889641138
Czech Republic,Seed cotton,,0.0
Czech Republic,Sesame seed,,
Czech Republic,Sesameseed Cake,,
Czech Republic,Sesameseed Oil,,
Czech Republic,Sheep,,
Czech Republic,Silk,,0.0
Czech Republic,Sisal,,0.0
Czech Republic,"Soft-Fibres, Other",,3063.7838692878304
Czech Republic,Sorghum and products,,0.0
Czech Republic,Soyabean Cake,,303822.0033620376
Czech Republic,Soyabean Oil,,18317.39788688248
Czech Republic,Soyabeans,,45026.118652957084
Czech Republic,"Spices, Other",,2956.821784299264
Czech Republic,Sugar (Raw Equivalent),,
Czech Republic,Sugar beet,,
Czech Republic,Sugar cane,,0.0
Czech Republic,Sugar non-centrifugal,,0.0
Czech Republic,Sunflower seed,,
Czech Republic,Sunflowerseed Cake,,
Czech Republic,Sunflowerseed Oil,,
Czech Republic,Sweet potatoes,,
Czech Republic,"Sweeteners, Other",,
Czech Republic,Tea (including mate),,2990.5603577364177
Czech Republic,Tobacco,,0.0
Czech Republic,Tomatoes and products,,107824.99999801203
Czech Republic,"Vegetables, Other",,631262.1518377576
Czech Republic,Wheat and products,,5073332.192555608
Czech Republic,Wine,,
Czech Republic,Wool (Clean Eq.),,
Czech Republic,Yams,,0.0
Czechoslovakia,Abaca,,0.0
Czechoslovakia,"Alcohol, Non-Food",,0.0
Czechoslovakia,Apples and products,,0.0
Czechoslovakia,Asses,,0.0
Czechoslovakia,Bananas,,0.0
Czechoslovakia,Barley and products,,0.0
Czechoslovakia,Beans,,0.0
Czechoslovakia,Beer,,0.0
Czechoslovakia,"Beverages, Alcoholic",,0.0
Czechoslovakia,"Beverages, Fermented",,0.0
Czechoslovakia,Bovine Meat,,0.0
Czechoslovakia,Buffaloes,,0.0
Czechoslovakia,"Butter, Ghee",,0.0
Czechoslovakia,"Camelids, other",,0.0
Czechoslovakia,Camels,,0.0
Czechoslovakia,Cassava and products,,0.0
Czechoslovakia,Cattle,,0.0
Czechoslovakia,"Cereals, Other",,0.0
Czechoslovakia,"Citrus, Other",,0.0
Czechoslovakia,Cloves,,0.0
Czechoslovakia,Cocoa Beans and products,,0.0
Czechoslovakia,Coconut Oil,,0.0
Czechoslovakia,Coconuts - Incl Copra,,0.0
Czechoslovakia,Coffee and products,,0.0
Czechoslovakia,Copra Cake,,0.0
Czechoslovakia,Cotton lint,,0.0
Czechoslovakia,Cottonseed,,0.0
Czechoslovakia,Cottonseed Cake,,0.0
Czechoslovakia,Cottonseed Oil,,0.0
Czechoslovakia,Dates,,0.0
Czechoslovakia,Eggs,,0.0
Czechoslovakia,"Fats, Animals, Raw",,0.0
Czechoslovakia,"Fish, Seafood",,0.0
Czechoslovakia,Fodder crops,,0.0
Czechoslovakia,"Fruits, Other",,0.0
Czechoslovakia,Goats,,0.0
Czechoslovakia,Grapefruit and products,,0.0
Czechoslovakia,Grapes and products (excl wine),,0.0
Czechoslovakia,Grazing,,0.0
Czechoslovakia,Groundnut Cake,,0.0
Czechoslovakia,Groundnut Oil,,0.0
Czechoslovakia,Groundnuts,,0.0
Czechoslovakia,"Hard Fibres, Other",,0.0
Czechoslovakia,Hides and skins,,0.0
Czechoslovakia,Honey,,0.0
Czechoslovakia,Hops,,0.0
Czechoslovakia,Horses,,0.0
Czechoslovakia,Jute,,0.0
Czechoslovakia,Jute-Like Fibres,,0.0
Czechoslovakia,"Lemons, Limes and products",,0.0
Czechoslovakia,Maize Germ Oil,,0.0
Czechoslovakia,Maize and products,,0.0
Czechoslovakia,"Meat, Other",,0.0
Czechoslovakia,Milk - Excluding Butter,,0.0
Czechoslovakia,Millet and products,,0.0
Czechoslovakia,Mules,,0.0
Czechoslovakia,Mutton & Goat Meat,,0.0
Czechoslovakia,Nuts and products,,0.0
Czechoslovakia,Oats,,0.0
Czechoslovakia,"Offals, Edible",,0.0
Czechoslovakia,"Oil, palm fruit",,0.0
Czechoslovakia,"Oilcrops Oil, Other",,0.0
Czechoslovakia,"Oilcrops, Other",,0.0
Czechoslovakia,"Oilseed Cakes, Other",,0.0
Czechoslovakia,Olive Oil,,0.0
Czechoslovakia,Olives (including preserved),,0.0
Czechoslovakia,Onions,,0.0
Czechoslovakia,"Oranges, Mandarines",,0.0
Czechoslovakia,Palm Oil,,0.0
Czechoslovakia,Palm kernels,,0.0
Czechoslovakia,Palmkernel Cake,,0.0
Czechoslovakia,Palmkernel Oil,,0.0
Czechoslovakia,Peas,,0.0
Czechoslovakia,Pepper,,0.0
Czechoslovakia,Pigmeat,,0.0
Czechoslovakia,Pigs,,0.0
Czechoslovakia,Pimento,,0.0
Czechoslovakia,Pineapples and products,,0.0
Czechoslovakia,Plantains,,0.0
Czechoslovakia,Potatoes and products,,0.0
Czechoslovakia,Poultry Birds,,0.0
Czechoslovakia,Poultry Meat,,0.0
Czechoslovakia,"Pulses, Other and products",,0.0
Czechoslovakia,Rabbits and hares,,0.0
Czechoslovakia,Rape and Mustard Cake,,0.0
Czechoslovakia,Rape and Mustard Oil,,0.0
Czechoslovakia,Rape and Mustardseed,,0.0
Czechoslovakia,Rice and products,,0.0
Czechoslovakia,Ricebran Oil,,0.0
Czechoslovakia,"Rodents, other",,0.0
Czechoslovakia,"Roots, Other",,0.0
Czechoslovakia,Rubber,,0.0
Czechoslovakia,Rye and products,,0.0
Czechoslovakia,Seed cotton,,0.0
Czechoslovakia,Sesame seed,,0.0
Czechoslovakia,Sesameseed Cake,,0.0
Czechoslovakia,Sesameseed Oil,,0.0
Czechoslovakia,Sheep,,0.0
Czechoslovakia,Silk,,0.0
Czechoslovakia,Sisal,,0.0
Czechoslovakia,"Soft-Fibres, Other",,0.0
Czechoslovakia,Sorghum and products,,0.0
Czechoslovakia,Soyabean Cake,,0.0
Czechoslovakia,Soyabean Oil,,0.0
Czechoslovakia,Soyabeans,,0.0
Czechoslovakia,"Spices, Other",,0.0
Czechoslovakia,Sugar (Raw Equivalent),,0.0
Czechoslovakia,Sugar beet,,0.0
Czechoslovakia,Sugar cane,,0.0
Czechoslovakia,Sugar non-centrifugal,,0.0
Czechoslovakia,Sunflower seed,,0.0
Czechoslovakia,Sunflowerseed Cake,,0.0
Czechoslovakia,Sunflowerseed Oil,,0.0
Czechoslovakia,Sweet potatoes,,0.0
Czechoslovakia,"Sweeteners, Other",,0.0
Czechoslovakia,Tea (including mate),,0.0
Czechoslovakia,Tobacco,,0.0
Czechoslovakia,Tomatoes and products,,0.0
Czechoslovakia,"Vegetables, Other",,0.0
Czechoslovakia,Wheat and products,,0.0
Czechoslovakia,Wine,,0.0
Czechoslovakia,Wool (Clean Eq.),,0.0
Czechoslovakia,Yams,,0.0
Côte d'Ivoire,Abaca,,0.0
Côte d'Ivoire,"Alcohol, Non-Food",,
Côte d'Ivoire,Apples and products,,9980.180085121432
Côte d'Ivoire,Asses,,0.0
Côte d'Ivoire,Bananas,,
Côte d'Ivoire,Barley and products,,0.0
Côte d'Ivoire,Beans,,38000.0
Côte d'Ivoire,Beer,,246890.87059455266
Côte d'Ivoire,"Beverages, Alcoholic",,
Côte d'Ivoire,"Beverages, Fermented",,
Côte d'Ivoire,Bovine Meat,,
Côte d'Ivoire,Buffaloes,,0.0
Côte d'Ivoire,"Butter, Ghee",,
Côte d'Ivoire,"Camelids, other",,0.0
Côte d'Ivoire,Camels,,0.0
Côte d'Ivoire,Cassava and products,,6444000.0
Côte d'Ivoire,Cattle,,
Côte d'Ivoire,"Cereals, Other",,34889.96318491649
Côte d'Ivoire,"Citrus, Other",,43000.0
Côte d'Ivoire,Cloves,,0.0
Côte d'Ivoire,Cocoa Beans and products,,2200000.0
Côte d'Ivoire,Coconut Oil,,17999.999999999996
Côte d'Ivoire,Coconuts - Incl Copra,,180000.0
Côte d'Ivoire,Coffee and products,,107488.99280266737
Côte d'Ivoire,Copra Cake,,13446.999999999996
Côte d'Ivoire,Cotton lint,,249999.99999999962
Côte d'Ivoire,Cottonseed,,269999.9999999996
Côte d'Ivoire,Cottonseed Cake,,37393.72468117935
Côte d'Ivoire,Cottonseed Oil,,14999.999999999982
Côte d'Ivoire,Dates,,
Côte d'Ivoire,Eggs,,
Côte d'Ivoire,"Fats, Animals, Raw",,
Côte d'Ivoire,"Fish, Seafood",,504295.4824359065
Côte d'Ivoire,Fodder crops,,0.0
Côte d'Ivoire,"Fruits, Other",,226330.53578965185
Côte d'Ivoire,Goats,,
Côte d'Ivoire,Grapefruit and products,,24000.0
Côte d'Ivoire,Grapes and products (excl wine),,999.9999853027134
Côte d'Ivoire,Grazing,,10674394.0
Côte d'Ivoire,Groundnut Cake,,20576.93459907523
Côte d'Ivoire,Groundnut Oil,,16999.99999999996
Côte d'Ivoire,Groundnuts,,227999.99999999948
Côte d'Ivoire,"Hard Fibres, Other",,2398.1268568247087
Côte d'Ivoire,Hides and skins,,
Côte d'Ivoire,Honey,,1000.0
Côte d'Ivoire,Hops,,0.0
Côte d'Ivoire,Horses,,
Côte d'Ivoire,Jute,,6208.999999812637
Côte d'Ivoire,Jute-Like Fibres,,0.0
Côte d'Ivoire,"Lemons, Limes and products",,995.9990673683374
Côte d'Ivoire,Maize Germ Oil,,0.0
Côte d'Ivoire,Maize and products,,1197417.2001948783
Côte d'Ivoire,"Meat, Other",,
Côte d'Ivoire,Milk - Excluding Butter,,
Côte d'Ivoire,Millet and products,,30662.768753295597
Côte d'Ivoire,Mules,,0.0
Côte d'Ivoire,Mutton & Goat Meat,,
Côte d'Ivoire,Nuts and products,,916000.0
Côte d'Ivoire,Oats,,
Côte d'Ivoire,"Offals, Edible",,
Côte d'Ivoire,"Oil, palm fruit",,2346698.0
Côte d'Ivoire,"Oilcrops Oil, Other",,154636.0739975229
Côte d'Ivoire,"Oilcrops, Other",,53000.0
Côte d'Ivoire,"Oilseed Cakes, Other",,0.0
Côte d'Ivoire,Olive Oil,,1890.2938893577568
Côte d'Ivoire,Olives (including preserved),,0.0
Côte d'Ivoire,Onions,,8085.0
Côte d'Ivoire,"Oranges, Mandarines",,45673.999856650364
Côte d'Ivoire,Palm Oil,,
Côte d'Ivoire,Palm kernels,,
Côte d'Ivoire,Palmkernel Cake,,
Côte d'Ivoire,Palmkernel Oil,,
Côte d'Ivoire,Peas,,0.0
Côte d'Ivoire,Pepper,,57.0
Côte d'Ivoire,Pigmeat,,
Côte d'Ivoire,Pigs,,
Côte d'Ivoire,Pimento,,128000.0
Côte d'Ivoire,Pineapples and products,,51672.3792882451
Côte d'Ivoire,Plantains,,2083000.0
Côte d'Ivoire,Potatoes and products,,20017.398036000723
Côte d'Ivoire,Poultry Birds,,
Côte d'Ivoire,Poultry Meat,,
Côte d'Ivoire,"Pulses, Other and products",,16000.0
Côte d'Ivoire,Rabbits and hares,,0.0
Côte d'Ivoire,Rape and Mustard Cake,,0.0
Côte d'Ivoire,Rape and Mustard Oil,,0.0
Côte d'Ivoire,Rape and Mustardseed,,4834.589628564972
Côte d'Ivoire,Rice and products,,2968649.526802388
Côte d'Ivoire,Ricebran Oil,,0.0
Côte d'Ivoire,"Rodents, other",,0.0
Côte d'Ivoire,"Roots, Other",,109026.57007423858
Côte d'Ivoire,Rubber,,936061.0
Côte d'Ivoire,Rye and products,,0.0
Côte d'Ivoire,Seed cotton,,490441.9999999993
Côte d'Ivoire,Sesame seed,,2938.7919909427033
Côte d'Ivoire,Sesameseed Cake,,0.0
Côte d'Ivoire,Sesameseed Oil,,0.0
Côte d'Ivoire,Sheep,,
Côte d'Ivoire,Silk,,0.9994650901656701
Côte d'Ivoire,Sisal,,0.0
Côte d'Ivoire,"Soft-Fibres, Other",,0.0
Côte d'Ivoire,Sorghum and products,,74786.4880901171
Côte d'Ivoire,Soyabean Cake,,96475.45795504583
Côte d'Ivoire,Soyabean Oil,,773.7851601044792
Côte d'Ivoire,Soyabeans,,815.3567909531982
Côte d'Ivoire,"Spices, Other",,8000.0
Côte d'Ivoire,Sugar (Raw Equivalent),,
Côte d'Ivoire,Sugar beet,,0.0
Côte d'Ivoire,Sugar cane,,1961973.2745403878
Côte d'Ivoire,Sugar non-centrifugal,,0.0
Côte d'Ivoire,Sunflower seed,,0.0
Côte d'Ivoire,Sunflowerseed Cake,,0.0
Côte d'Ivoire,Sunflowerseed Oil,,
Côte d'Ivoire,Sweet potatoes,,59217.35686806969
Côte d'Ivoire,"Sweeteners, Other",,
Côte d'Ivoire,Tea (including mate),,3997.492037358275
Côte d'Ivoire,Tobacco,,13220.898506418685
Côte d'Ivoire,Tomatoes and products,,124889.99999850166
Côte d'Ivoire,"Vegetables, Other",,891429.999989653
Côte d'Ivoire,Wheat and products,,331047.0984024652
Côte d'Ivoire,Wine,,
Côte d'Ivoire,Wool (Clean Eq.),,0.0
Côte d'Ivoire,Yams,,
Democratic People's Republic of Korea,Abaca,,0.0
Democratic People's Republic of Korea,"Alcohol, Non-Food",,
Democratic People's Republic of Korea,Apples and products,,813449.8402300638
Democratic People's Republic of Korea,Asses,,0.0
Democratic People's Republic of Korea,Bananas,,
Democratic People's Republic of Korea,Barley and products,,59333.88500152875
Democratic People's Republic of Korea,Beans,,324000.0
Democratic People's Republic of Korea,Beer,,41113.996415783935
Democratic People's Republic of Korea,"Beverages, Alcoholic",,211193.39876933617
Democratic People's Republic of Korea,"Beverages, Fermented",,0.0
Democratic People's Republic of Korea,Bovine Meat,,
Democratic People's Republic of Korea,Buffaloes,,0.0
Democratic People's Republic of Korea,"Butter, Ghee",,0.0
Democratic People's Republic of Korea,"Camelids, other",,0.0
Democratic People's Republic of Korea,Camels,,0.0
Democratic People's Republic of Korea,Cassava and products,,0.0
Democratic People's Republic of Korea,Cattle,,
Democratic People's Republic of Korea,"Cereals, Other",,0.0
Democratic People's Republic of Korea,"Citrus, Other",,0.0
Democratic People's Republic of Korea,Cloves,,0.0
Democratic People's Republic of Korea,Cocoa Beans and products,,0.0
Democratic People's Republic of Korea,Coconut Oil,,0.0
Democratic People's Republic of Korea,Coconuts - Incl Copra,,0.0
Democratic People's Republic of Korea,Coffee and products,,0.0
Democratic People's Republic of Korea,Copra Cake,,0.0
Democratic People's Republic of Korea,Cotton lint,,13089.78285604883
Democratic People's Republic of Korea,Cottonseed,,24999.999999999996
Democratic People's Republic of Korea,Cottonseed Cake,,11208.999999999998
Democratic People's Republic of Korea,Cottonseed Oil,,4000.0000000000005
Democratic People's Republic of Korea,Dates,,0.0
Democratic People's Republic of Korea,Eggs,,
Democratic People's Republic of Korea,"Fats, Animals, Raw",,
Democratic People's Republic of Korea,"Fish, Seafood",,313110.1048871399
Democratic People's Republic of Korea,Fodder crops,,0.0
Democratic People's Republic of Korea,"Fruits, Other",,840000.0
Democratic People's Republic of Korea,Goats,,
Democratic People's Republic of Korea,Grapefruit and products,,0.0
Democratic People's Republic of Korea,Grapes and products (excl wine),,0.0
Democratic People's Republic of Korea,Grazing,,4924025.0
Democratic People's Republic of Korea,Groundnut Cake,,0.0
Democratic People's Republic of Korea,Groundnut Oil,,0.0
Democratic People's Republic of Korea,Groundnuts,,0.0
Democratic People's Republic of Korea,"Hard Fibres, Other",,0.0
Democratic People's Republic of Korea,Hides and skins,,
Democratic People's Republic of Korea,Honey,,0.0
Democratic People's Republic of Korea,Hops,,2029.0
Democratic People's Republic of Korea,Horses,,
Democratic People's Republic of Korea,Jute,,0.0
Democratic People's Republic of Korea,Jute-Like Fibres,,0.0
Democratic People's Republic of Korea,"Lemons, Limes and products",,0.0
Democratic People's Republic of Korea,Maize Germ Oil,,32980.94429457962
Democratic People's Republic of Korea,Maize and products,,2573875.861734417
Democratic People's Republic of Korea,"Meat, Other",,
Democratic People's Republic of Korea,Milk - Excluding Butter,,
Democratic People's Republic of Korea,Millet and products,,75999.99999999988
Democratic People's Republic of Korea,Mules,,0.0
Democratic People's Republic of Korea,Mutton & Goat Meat,,
Democratic People's Republic of Korea,Nuts and products,,29000.0
Democratic People's Republic of Korea,Oats,,
Democratic People's Republic of Korea,"Offals, Edible",,
Democratic People's Republic of Korea,"Oil, palm fruit",,0.0
Democratic People's Republic of Korea,"Oilcrops Oil, Other",,0.0
Democratic People's Republic of Korea,"Oilcrops, Other",,0.0
Democratic People's Republic of Korea,"Oilseed Cakes, Other",,0.0
Democratic People's Republic of Korea,Olive Oil,,0.0
Democratic People's Republic of Korea,Olives (including preserved),,0.0
Democratic People's Republic of Korea,Onions,,86918.0
Democratic People's Republic of Korea,"Oranges, Mandarines",,5998.999986063343
Democratic People's Republic of Korea,Palm Oil,,
